KEY,German
INN_SONIA_CONNECT_CONVERSATION02,"Mein Kampfstil? Eh, ich nutze die Elektrizität im Kern meines Körpers, um ... "
INN_SONIA_CONNECT_CONVERSATION03,"Freunde und Familie? Oh ... äh, Ricardo, Mirianne ... und vielleicht ... du?"
INN_ARTEMIA_GREETING02,Kein Grund niederzuknien.
INN_ARTEMIA_CONVERSATION04,"Sieht so aus, als wäre ich nicht die Einzige, die vom Licht auserwählt wurde."
INN_ARTEMIA_CONVERSATION05,"Ich frage mich, ob es den Kindern der Königlichen Wache auch gut geht."
INN_ARTEMIA_GIFT02,Danke für deine Großzügigkeit.
INN_ARTEMIA_CONNECT_GREETING_MAX,Es scheint dir gut zu gehen.
INN_ARTEMIA_CONNECT_CONVERSATION01,Vater und Mutter tragen nicht länger die Bürde der Krone. Sie können ihr gemeinsames Leben nun genießen und müssen sich keine Sorgen machen.
INN_ARTEMIA_CONNECT_CONVERSATION02,"Einige der Ritter hier in Orvelia sind wahre Schätze, die jeder Herrscher am eigenen Hof ​​haben will."
INN_ARTEMIA_CONNECT_CONVERSATION03,"Ich werde die Verantwortung tragen, die nun auf meinen Schultern lastet. Aber es ist gut zu wissen, dass du da bist, um die Bürde mit mir zu teilen."
INN_MIRIANNE_GREETING02,"Ich bin wieder hier! Freut mich, dich zu sehen!"
INN_MIRIANNE_CONVERSATION04,"Ich habe einige schöne Kleider mitgebracht! Bitte wähle etwas aus, das mir passen könnte!"
INN_MIRIANNE_CONVERSATION05,"Hehe. Kann ich kommen, um mit Sonia zu spielen?"
INN_MIRIANNE_GIFT02,Danke! Lass uns beim nächsten Mal gemeinsam Großvater besuchen!
INN_MIRIANNE_CONNECT_GREETING_MAX,"Oh, du bist hierher gekommen! Willst du dich ein wenig ausruhen?"
INN_MIRIANNE_CONNECT_CONVERSATION01,"Die Stimmung hier erinnert mich an das Waisenhaus, in dem ich aufgewachsen bin."
INN_MIRIANNE_CONNECT_CONVERSATION02,Hast du Hunger? Möchtest du eine Kleinigkeit essen?
INN_MIRIANNE_CONNECT_CONVERSATION03,Ich liebe diese Kleider. Sie sind so schön und seidig.
INN_SHEA_GREETING02,"Ich bin hier, um Euch erneut zu segnen!"
INN_SHEA_CONVERSATION04,Ihr seht glücklich aus. Ich spüre eine blendende Melodie von Euch.
INN_SHEA_CONVERSATION05,Das ist die Musik der Geister des Waldes. Gibt es Euch nicht auch ein warmes Gefühl?
INN_SHEA_GIFT02,Danke Euch. Schwanheit wird sehr glücklich sein.
INN_SHEA_CONNECT_GREETING_MAX,Deine Harmonie ist voller Wärme und Freundlichkeit.
INN_SHEA_CONNECT_CONVERSATION01,"Du weißt es vielleicht nicht, aber Shuwanheit ist ziemlich gesprächig."
INN_SHEA_CONNECT_CONVERSATION02,"Shuwanheit ändert manchmal die Tonart der Musik, abhängig von seiner Stimmung."
INN_SHEA_CONNECT_CONVERSATION03,"Eines Tages hoffe ich, dein Lied zu spielen."
INN_SHAMILLA_GREETING02,"Oh, hallo. Du bist schon wieder zurück?"
INN_SHAMILLA_CONVERSATION04,"Warum ich verheimlicht habe, dass ich ein Dämon bin? Haha, wäre es nicht besser, nicht so offensichtliche Fragen zu stellen?"
INN_SHAMILLA_CONVERSATION05,"Auch wenn es ein gut durchdachtes Szenario war, ein wenig Dramaturgie schadet nie. Hahaha ... "
INN_SHAMILLA_GIFT02,"Ich habe mir ein anderes Geschenk gewünscht ... Haha, aber das ist auch gut."
INN_SHAMILLA_CONNECT_GREETING_MAX,"Haha, du zeigst mir heute auch etwas Nettes, oder?"
INN_SHAMILLA_CONNECT_CONVERSATION01,"Mein Ziel ... Haha. Sagen wir einfach, ich will etwas probieren, dass so frisch ist, wie es frischer nicht sein könnte."
INN_SHAMILLA_CONNECT_CONVERSATION02,Du bist lustig. Deshalb will ich dich auch noch etwas genauer beobachten. Hm hm hm!
INN_SHAMILLA_CONNECT_CONVERSATION03,"Ah, das ist gut. Dein ängstlicher Blick, wenn du versuchst, gegen dein Schicksal anzukämpfen ... "
INN_KARA_GREETING02,Hallo. Noch ein Meister.
INN_KARA_CONVERSATION04,Ich bin eine Waffe. Ich habe keine Emotionen. Aber ... 
INN_KARA_CONVERSATION05,"Ich frage mich, was es bedeutet, am Leben zu sein ..."
INN_KARA_GIFT02,Danke. Damit wird die Forschung des Meisters finanziert.
INN_KARA_CONNECT_GREETING_MAX,Hallo. Hast du gut geschlafen?
INN_KARA_CONNECT_CONVERSATION01,"Ich verstehe Emotionen nicht besonders gut ... Aber ich frage mich, was das für ein Gefühl ist."
INN_KARA_CONNECT_CONVERSATION02,Ich fühle etwas Vertrautes. Vertraut ... Ist es das?
INN_KARA_CONNECT_CONVERSATION03,"Ich frage mich, wie sich Liebe anfühlt. Ich will es wissen."
INN_CHASE_GREETING02,Hmm ...
INN_CHASE_CONVERSATION04,"Mein Name ... Mein eigener Name, bei dem sie mich nennen ... Deshalb kämpfe ich für sie."
INN_CHASE_CONVERSATION05,Mein Name ist Chase ... Chase ... Ich heiße jetzt Chase ... 
INN_CHASE_GIFT02,Darf ich ... das nehmen ...? Wirklich ...?
INN_CHASE_CONNECT_GREETING_MAX,"Ich sehe sie nicht. Wenn ich sie nicht bald finde, wird Demia wütend werden."
INN_CHASE_CONNECT_CONVERSATION01,"Ich habe es mit meinem Körper gespürt. Ihre Macht ... Sie haben wahrscheinlich versucht, mich zu überwältigen, ohne mich dabei zu töten."
INN_CHASE_CONNECT_CONVERSATION02,"Sie hat mich so herzlich aufgenommen, obwohl ich versucht habe, sie umzubringen ... Sie hat mir einen Namen gegeben ... Und sie hat sich vor mich gestellt ..."
INN_CHASE_CONNECT_CONVERSATION03,"Demia macht mir Angst ... Clause ist nett, aber sie kann manchmal auch beängstigend sein. Doch sie ist immer nett."
INN_ZAFIR_CONNECT_GREETING_MAX,"Sei gegrüßt, mein Wüstenfreund."
INN_ZAFIR_CONNECT_CONVERSATION01,Ich mag Katzen ... Kein anderes Wesen kann ihnen in Bezug auf Eleganz das Wasser reichen.
INN_ZAFIR_CONNECT_CONVERSATION02,Selbst die heftigen Sandstürme der Wüste können den Wüstenkriegern nichts anhaben.
INN_ZAFIR_CONNECT_CONVERSATION03,"Sein Blut mag in meinen Adern fließen, aber ich glaube, ich habe noch einen langen Weg vor mir, bis ich mich als würdigen Nachfolger bezeichnen kann."
INN_ZAFIR_GREETING02,Wie ist es dir ergangen?
INN_ZAFIR_CONVERSATION04,Laut der Prophezeiung ist die Wiederauferstehung des Gottkönigs nahe.
INN_ZAFIR_CONVERSATION05,"... Wenn es die Zeit zulässt, musst du einmal nach Aegina kommen. Ich werde dir alles zeigen."
INN_ZAFIR_GIFT02,"Die Wüstenkrieger werden sich darauf freuen, dass du da bist."
INN_LILIA_CONNECT_GREETING_MAX,"Schön, dich wiederzusehen!"
INN_LILIA_CONNECT_CONVERSATION01,Neraxis? Was für ein Idiot. Er bettelt immer um die Aufmerksamkeit meiner Schwester!
INN_LILIA_CONNECT_CONVERSATION02,"Cain ...? Iiiieh ... Ich dachte, der sei für immer weg. Ich kann nicht glauben, dass er wieder an meine Schwester ranmacht ... "
INN_LILIA_CONNECT_CONVERSATION03,Ich liebe meine Schwester am meisten ... aber dich mag ich auch.
INN_LILIA_GREETING02,"Hallo, du siehst toll aus!"
INN_LILIA_CONVERSATION04,Die Mission meiner Schwester ist auch meine. Ich werde immer bei ihr sein.
INN_LILIA_CONVERSATION05,"Das Geheimnis des endlosen Wassers? Ähm... Ich habe gehört, dass es die Macht des ersten blauen Drachen ist."
INN_LILIA_GIFT02,Vielen Dank. Ich werde es für den Schrein des Flusses benutzen.
INN_LAUDIA_CONNECT_GREETING_MAX,"Schön, dich zu sehen. Bist du hier, um mich zu treffen?"
INN_LAUDIA_CONNECT_CONVERSATION01,"Hast du schon Lilia und ihre Schwester Laias kennengelernt? Sie sind so toll. Ich bin sicher, dass du sie sehr mögen wirst."
INN_LAUDIA_CONNECT_CONVERSATION02,"Ich kann die starken Schwingungen von Fluss und Schicksal spüren, die man nur bei wahren Kriegern und Helden findet."
INN_LAUDIA_CONNECT_CONVERSATION03,"Ich habe mir einen neuen Tanz ausgedacht, willst du ihn bald mal sehen? Wir könnten zusammen tanzen."
INN_LAUDIA_GREETING02,"Hallo! Jetzt, da wir uns ja schon besser kennen, wäre es okay, wenn ich dich mit deinem Vornamen anreden würde?"
INN_LAUDIA_CONVERSATION04,Dieser Ort gefällt mir. Er ist so ruhig und friedlich.
INN_LAUDIA_CONVERSATION05,"Es ist keine leichte Aufgabe, stellvertretender Anführer zu sein. Ich muss mich um die Menschen meines Stammes kümmern."
INN_LAUDIA_GIFT02,Danke. Ich sollte ein paar Knabbereien für die Kinder kaufen ... 
INN_ERZE_CONNECT_GREETING_MAX,"Ich will, dass du das bekommst, um dich an mich zu erinnern. Das ist der Zahn jenes Vampirs, der mich gebissen hat ..."
INN_ERZE_CONNECT_CONVERSATION01,"Hmm, diese Frau jagt mir immer noch hinterher ... Diese Frau ... Sie ... Meine Schwester ... Ich vermisse sie ... Aber ich will sie auch töten ... hee hee!"
INN_ERZE_CONNECT_CONVERSATION02,"Der eine, der letztes Mal aufgetaucht ist. Er hat sein Blut anderen Menschen gegeben. Ohne unseren Willen ist unser Blut nutzlos. Das bedeutet, dass er sein Blut freiwillig hergegeben hat ... Ich frage mich, was er dafür bekommen hat? Ich hätte ihn fragen sollen, bevor ich ihn getötet habe."
INN_ERZE_CONNECT_CONVERSATION03,"Nein, ich werde niemals so sein wie früher. Tee hee, was, erwartest du, dass ich diese Erregung aufgebe und mich wieder der Verzweiflung hingebe?! Nein, niemals! Ich kehre nicht zurück ... Aber ... Wenn ich zurückkehren würde ... gäbe es dafür nur einen Grund ... Ja ... Wenn ich zurückkehren würde ... Dann für sie."
INN_ERZE_GREETING02,"Ich habe dich schon einmal gesehen ... Ah, ha ha. So sehen wir uns wieder."
INN_ERZE_CONVERSATION04,"Vampire sind ganz anders als Dämonen. Ich gebe zu, dass diese höheren Dämonen okay sind, aber der Rest ist mehr oder weniger wertlos."
INN_ERZE_CONVERSATION05,"Das Blut der Verdorbenen schmeckt ... Es versetzt mich in Ekstase. Ja, Ekstase!"
INN_ERZE_GIFT02,Du schmeckst köstlich. Und du siehst jedes Mal süßer aus!
INN_NERAXIS_CONNECT_GREETING_MAX," ... Gut, ich bin froh, dich zu sehen! Hmpf ... "
INN_NERAXIS_CONNECT_CONVERSATION01,"Lilia? Ah, dieses nervige Kind? Tsk, sie steht immer im Weg."
INN_NERAXIS_CONNECT_CONVERSATION02,Wieso verschwindet diese Mumie nicht einfach? Manchmal will ich ihn einfach nur töten.
INN_NERAXIS_CONNECT_CONVERSATION03,"Wieso ich Laias mag? Hmpf, m-man braucht keinen Grund, um jemanden zu mögen ... Nein, warte! Woher wusstest du das?!"
INN_NERAXIS_GREETING02,"Hmpf, du schon wieder, Mensch."
INN_NERAXIS_CONVERSATION04,Huch? Du willst Hilfe? Hmpf. Lästig.
INN_NERAXIS_CONVERSATION05,"Ha, das ist richtig. Schwarzdrachen sind die stärksten!"
INN_NERAXIS_GIFT02,Das brauche ich nicht. Warum behältst du es nicht ... ?
INN_SERIA_CONNECT_GREETING_MAX,"Ah, hey ... wie geht es dir?"
INN_SERIA_CONNECT_CONVERSATION01,"All die höllischen Nächte voller Qualen, die Erze ertragen musste ... Ich konnte ihr nicht helfen. Vielleicht war ich es, die sie zu dem gemacht hat, was sie jetzt ist. Ja, es ist alles meine Schuld ... "
INN_SERIA_CONNECT_CONVERSATION02,"Alles, was ich nun für sie tun kann, ist ihrer Seele Ruhe zu bringen. Es gibt keinen anderen Weg. Wenn ich nur daran denke, zerbricht mein Herz aufs Neue ... Mein Verstand verbietet es mir, das Schwert gegen meine Schwester zu erheben."
INN_SERIA_CONNECT_CONVERSATION03,"Ich ... Ich wollte mich bei dir bedanken. Danke, dass du mit mir gesprochen hast ... mir zugehört hast. Wenn wir uns wiedersehen, dann ... "
INN_SERIA_GREETING02,"Hatte ich dir nicht gesagt, dass ich keine Anfragen annehme?"
INN_SERIA_CONVERSATION04,"Ich bin hier, um jemanden zu suchen. Ich muss dir doch nicht sagen, um wen es sich handelt, oder? ... Es geht um meine Schwester. Ich suche nach meiner Schwester."
INN_SERIA_CONVERSATION05,"Wir laufen uns ziemlich häufig über den Weg. Bist du auch auf der Suche nach jemandem? Wenn es ein Kamerad oder ein Familienmitglied ist, behandle ihn oder sie ehrenvoll ... "
INN_SERIA_GIFT02, ... Danke. Es tut ... Es tut mir leid und ich weiß das zu schätzen.
INN_LUCIAS_CONNECT_GREETING_MAX,Möge Luas Segen mit dir sein.
INN_LUCIAS_CONNECT_CONVERSATION01,"Oh, Sternenstaub ist hier. Als ich noch jung war, hat diese Wandertruppe immer meine Heimat besucht. Also, sollen wir nachsehen, ob Esker immer noch dabei ist?"
INN_LUCIAS_CONNECT_CONVERSATION02,Manchmal kann ich mich an gewisse Dinge einfach nicht erinnern. Meine Vergangenheit und die Erinnerungen ehemaliger Heiligen des Segens ...
INN_LUCIAS_CONNECT_CONVERSATION03,"Heiliger Ritter, Heiliger ... Mein Titel ändert nichts an dem, was ich tun muss. Ich helfe einfach jenen, die Schmerzen und Leid spüren."
INN_LUCIAS_GREETING02,"Es ist schön, dass du wieder da bist. Sprich mit mir ein Gebet vor dem Essen."
INN_LUCIAS_CONVERSATION04,"Du fragst dich also, ob es neben mir noch andere Heilige gibt? Hmm, es gibt noch drei weitere Heilige, aber ich habe sie noch nie getroffen."
INN_LUCIAS_CONVERSATION05,"Als ich noch ein heiliger Ritter war, habe ich die Fahne getragen. Wer hätte gedacht, dass mein Heiligtum ebenfalls eine Fahne sein würde? Hahaha."
INN_LUCIAS_GIFT02,"Es ist sehr großzügig von dir, mir ein Geschenk zu machen, aber das ist mehr, als ich verdiene. Darf ich es weiterschenken, wenn ich auf jemanden in Not treffe?"
INN_CHRISHA_CONNECT_GREETING_MAX,"Ein guter Ritter weiß, wann er es ruhig angehen muss. Ruh dich ein wenig aus."
INN_CHRISHA_CONNECT_CONVERSATION01,"Es ist nicht einfach, eine Inquisitorin zu sein und Seiner Majestät persönlich Bericht erstatten zu müssen, dennoch erfüllt mich diese Position mit Stolz."
INN_CHRISHA_CONNECT_CONVERSATION02,*Seufz* Es scheint im Kaiserreich und in Orvelia keine vertrauenswürdigen hohen Beamten und Adeligen zu geben.
INN_CHRISHA_CONNECT_CONVERSATION03,Warum schließt du dich nicht den Velchia-Magierittern an? Qualifiziert genug wärst du jedenfalls.
INN_CHRISHA_GREETING02,"Du bist gekommen. Bist du satt genug, um zu kämpfen?"
INN_CHRISHA_CONVERSATION04,Hast du jemals Schach gespielt?
INN_CHRISHA_CONVERSATION05,Irgendwann würde ich gerne einmal mit der Prinzessin von Orvelia sprechen.
INN_CHRISHA_GIFT02,"Wenn du darauf bestehst, willige ich ein."
INN_NIA_CONNECT_GREETING_MAX,*Schnüffel* Essen ... zusammen essen ... ?
INN_NIA_CONNECT_CONVERSATION01,Ist das ... Fleisch? Ich mag ... Fleisch. Lecker ... 
INN_NIA_CONNECT_CONVERSATION02,Dämonen haben ... meine ... Vorfahren geprüft ... sie in ... dämonische Bestien verwandelt ... Schlecht ... 
INN_NIA_CONNECT_CONVERSATION03,"Grrrr ... Vielleicht gefällt es mir zu sehr ... gestreichelt zu werden ... he, he ... "
INN_NIA_GREETING02,"*Schnüffel, schnüffel* Etwas riecht sehr vertraut ... "
INN_NIA_CONVERSATION04,Jagen ist ... aufregend. Ich kann herumlaufen ... wie ich will.
INN_NIA_CONVERSATION05,"Knochenmaske ... Material? He ... Hässlich, aber auch süß ... mit Nase ... und Horn ... "
INN_NIA_GIFT02,Ich brauche das ... nicht ... Gibt mir ... Fleisch ... Hä? Ich kann Fleisch kaufen?
INN_LAVRIL_CONNECT_GREETING_MAX,"Hehe ... Schön, dich zu sehen. Was willst du heute tun?"
INN_LAVRIL_CONNECT_CONVERSATION01,"Die Leute der Kirche von Lua sind unheimlich, aber ich weiß, dass sie im Grunde in Ordnung sind ... Hehe."
INN_LAVRIL_CONNECT_CONVERSATION02,"Die Leute haben zwar gerne Feen und Elementare zum Freund, aber ... gibt es irgendjemanden, der mit Geistern befreundet sein möchte?"
INN_LAVRIL_CONNECT_CONVERSATION03,"D-Du bist unser Freund ... Hehe, wir mögen dich. Wirklich. Bitte bleib bei uns."
INN_LAVRIL_GREETING02,Arr ... Wir sind da ... 
INN_LAVRIL_CONVERSATION04,Wir haben Angst und ... uns ist kalt ... 
INN_LAVRIL_CONVERSATION05,Ah ... Wir sind einsam ... Das ist nicht fair ... Wer sind wir ... ?
INN_LAVRIL_GIFT02,D-Danke. Bitte verlass uns nicht. Bleib bei uns ... 
INN_ESKER_CONNECT_GREETING_MAX,"Mein Spiel endet, wenn meine Rache vollzogen ist. Es kümmert mich nicht, ob ich dadurch ruiniert werde oder nicht.\nDie Würfel werden weiterrollen."
INN_ESKER_CONNECT_CONVERSATION01,"Als wir jung waren, fischten wir gemeinsam nach Goldlachsen ... Ich mochte das nie, ehrlich gesagt.\nIch habe es gehasst, diese ekelhaften Regenwürmer an den Haken zu hängen."
INN_ESKER_CONNECT_CONVERSATION02,Nach der Darbietung lehrte ich Ophelia das Mischen der Karten.
INN_ESKER_CONNECT_CONVERSATION03,"Wann ich zurück zu Stardust gehe?\nNa ja ... Ich werde darüber nachdenken, wenn du zu meiner Darbietung kommst."
INN_ESKER_GREETING02,"Hahaha, du bist besser geworden!\nWie wäre es, wenn du dich mir anschließt und ein wenig echtes Geld verdienst?"
INN_ESKER_CONVERSATION04,"Dieser Lucias ist ein sturer Idiot.\nSag ihm niemals, dass ich hier bin.\nArgh, mich fröstelt es schon, wenn ich nur daran denke, ihn treffen zu müssen."
INN_ESKER_CONVERSATION05,"Das geheime Glücksspielhaus? Hmpf, das könntest du dir nicht einmal vorstellen.\nDu darfst nicht einmal am Tisch sitzen, wenn du keine volle Flasche Vampirblut hast.\nAch, komm schon, weine nicht. Ich mache doch nur Spaß."
INN_ESKER_GIFT02,"Vergiss das Geschenk, gehen wir Abendessen.\nFilet vom Silber-Seewolf mit Zitronensaft, das wäre jetzt perfekt."
INN_GLENWYS_CONNECT_GREETING_MAX,"Oh, da bist du ja. Möchtest du gemeinsam etwas essen gehen?"
INN_GLENWYS_CONNECT_CONVERSATION01,"Manchmal ... denke ich, dass ich die Bewunderung, die ich in den Augen der Kinder sehe, nicht verdiene."
INN_GLENWYS_CONNECT_CONVERSATION02,"Ich vertrage mich gut mit Rittern, die als adelige geboren wurden. Manche würden sogar mit mir üben."
INN_GLENWYS_CONNECT_CONVERSATION03,Ich werde Seiner Majestät immer dankbar sein. Nur durch die Güte Seiner Majestät konnte ich es soweit bringen.
INN_GLENWYS_GREETING02,"Ah, Hallo. So sieht man sich wieder."
INN_GLENWYS_CONVERSATION04,Bist du fertig für heute? Wollen wir zusammen trainieren?
INN_GLENWYS_CONVERSATION05,Im Kaiserreich wissen wir Fähigkeiten mehr zu schätzen als Herkunft. Unaufhörliche Leistung ist der einzige Weg zum Erfolg.
INN_GLENWYS_GIFT02,"Ich verdiene keine derartigen Geschenke, aber ... danke. Ich werde hart daran arbeiten, diesen Gefallen zu erwidern."
INN_BERNHEIM_CONNECT_GREETING_MAX,Du scheinst guter Stimmung zu sein. Ist etwas vorgefallen?
INN_BERNHEIM_CONNECT_CONVERSATION01,Mein Schicksal scheint an dieses dämonische Schwert gekettet zu sein ... Ob ich mich wohl eines Tages befreien kann?
INN_BERNHEIM_CONNECT_CONVERSATION02,Targarios Stimme heult in meinem Schädel ... Keu ...
INN_BERNHEIM_CONNECT_CONVERSATION03,"Obwohl ich einst Macht ersehnte, war das nur der Fall, weil mein Wille nicht stark genug war. Ich lasse das nie wieder zu."
INN_BERNHEIM_GREETING02,Hallo. Wir scheinen uns dieser Tage öfter zu begegnen.
INN_BERNHEIM_CONVERSATION04,"Mein Schwert macht dich neugierig? Tja ... Besser, du fragst nicht."
INN_BERNHEIM_CONVERSATION05,"Diese Kopfschmerzen ... Ach, mach dir keine Sorgen. Hab mich dran gewöhnt."
INN_BERNHEIM_GIFT02,Danke. Ich werde Verwendung dafür finden.
INN_YURIA_CONNECT_GREETING_MAX,"Ich habe auf dich gewartet, Meister des Schicksals."
INN_YURIA_CONNECT_CONVERSATION01,"Mein Prozess, um Kleidung herzustellen, ist recht einmalig. Deshalb brauche ich auch für jedes Stück so lange."
INN_YURIA_CONNECT_CONVERSATION02,"Ähm, wenn man darüber nachdenkt, ist es schon recht beeindruckend. Ich habe nicht wegen Reichtum und Ruhm angefangen, aber ich wurde sehr schnell berühmt."
INN_YURIA_CONNECT_CONVERSATION03,"Manchmal reise ich zurück in meine Heimat, Penteonia. Meist, um Königin Artemia ein Kleid anzufertigen. *kicher*"
INN_YURIA_GREETING02,"Haha, schön, dich zu sehen. Unser Treffen heute war vorherbestimmt, das weiß ich."
INN_YURIA_CONVERSATION04,"Ich habe keine absoluten Visionen der Zukunft. Ich spüre nur, was jenseits der Gegenwart liegt."
INN_YURIA_CONVERSATION05,"Ich liebe das Reisen. Man sieht, spürt und erfährt so viele Dinge."
INN_YURIA_GIFT02,"Meine Güte, so viel? Da muss ich dir wohl mal ein Getränk spendieren."
INN_CECILIA_CONNECT_GREETING_MAX,"Mut ist die Macht, der Welt Gerechtigkeit zu bringen!"
INN_CECILIA_CONNECT_CONVERSATION01,"Wie viele Paare Stiefel ich habe?\nHmm, vielleicht 100 Paare ... zu Trainingszwecken ... "
INN_CECILIA_CONNECT_CONVERSATION02,"Hm? Du willst, dass ich Mundharmonika spiele? Hahaha ... \nE-Einen Moment."
INN_CECILIA_CONNECT_CONVERSATION03,"Willst du Fußball spielen, um der Langeweile zu entgehen?"
INN_CECILIA_GREETING02,Lasst uns heute ordentlich spielen! Wer ist dabei?
INN_CECILIA_CONVERSATION04,Gib nicht auf! Ich stehe hinter dir!
INN_CECILIA_CONVERSATION05,"Wenn es um den Verzehr von scharfen Nudelgerichten geht, kann ich unmöglich verlieren!\nIch wette 5 Gold, dass ich mehr scharfe Nudeln essen kann als du. Bist du dabei?"
INN_CECILIA_GIFT02,Ich liebe es! Willst du irgendetwas haben?
INN_DAKARIS_CONNECT_GREETING_MAX,"Oh, Ihr seid angekommen. Lasst uns heute zusammen speisen. Hahaha."
INN_DAKARIS_CONNECT_CONVERSATION01,"Ich weiß, dass ich als Weiser des Eidechsenstammes viel Verantwortung zu tragen habe, jedoch hab ich noch sehr viel zu lernen. Hahaha."
INN_DAKARIS_CONNECT_CONVERSATION02,"Um die Freiheit und Zukunft unserer Nachkommen zu sichern, werde ich weiterhin die Résistance unterstützen."
INN_DAKARIS_CONNECT_CONVERSATION03,"Man sagt, dass unsere Vorfahren uns immer beobachten. Wir können nur auf ihren Segen hoffen ..."
INN_DAKARIS_GREETING02,"Willkommen, mein Freund. Was führt Euch zu mir?"
INN_DAKARIS_CONVERSATION04,"Hahaha, würdet Ihr auch nicht der Résistance beitreten wollen?"
INN_DAKARIS_CONVERSATION05,"Wisst Ihr, ich strebe zwar nach Freiheit, aber dabei möchte ich keine Gewalt anwenden."
INN_DAKARIS_GIFT02,"Nanu?! Erneut ein Geschenk für mich? Hahaha, vielen Dank."
INN_KIRZE_CONNECT_GREETING_MAX,"Hallo, du da! Ich habe eine neue Puppe gemacht ... Willst du sie sehen?"
INN_KIRZE_CONNECT_CONVERSATION01,"Ich mag zwar nicht mehr kämpfen, aber ... ich kann es nicht zulassen, dass andere leiden müssen, wie ich."
INN_KIRZE_CONNECT_CONVERSATION02,"Seitdem mein Körper so stark verändert wurde, kann ich nicht mehr so viel essen ...\nDa beneide ich euch manchmal."
INN_KIRZE_CONNECT_CONVERSATION03,"Heute bin ich so träge ... und ein bisschen müde.\nBitte weck' mich auf, wenn ich einschlafen sollte ...\nNicht, dass ich gar nicht aufwache ... weil ich so viel Angst habe ..."
INN_KIRZE_GREETING02,"Hallo, lange nicht gesehen ..."
INN_KIRZE_CONVERSATION04,"Du willst, dass wir zusammen essen? Hahaha ... Alles gut. Ich werde mich nur kurz umschauen."
INN_KIRZE_CONVERSATION05,Wenn ich jemanden in Gefahr sehe ... muss ich automatisch helfen.
INN_KIRZE_GIFT02,"Die roten magischen Steine, aus denen mein Körper besteht ... Ich habe gehört, dass sie als Katalysator für magische Experimente dienen."
INN_REHARTNA_CONNECT_GREETING_MAX,Oh! Herzlich willkommen! Ich habe gerade noch über Euch gesprochen.
INN_REHARTNA_CONNECT_CONVERSATION01,"Ich glaube, ich höre dieses Lied zum ersten Mal. Könnt Ihr es mir beibringen, wenn Ihr es kennen solltet?"
INN_REHARTNA_CONNECT_CONVERSATION02,"Es wäre schön, wenn wir so mit unseren Gefährten zusammenleben könnten. Das ist aber schade."
INN_REHARTNA_CONNECT_CONVERSATION03,"Der Grund, warum ich der Résistance beigetreten bin? Immer noch ein Geheimnis."
INN_REHARTNA_GREETING02,Da seid Ihr ja wieder! Ich habe auf Euch gewartet! Setzt Euch doch hier hin.
INN_REHARTNA_CONVERSATION04,"Ehrlich gesagt, habe ich jedes Mal Angst, wenn ich einen Brief überbringen muss. Wenn ich erwischt werde, dann ..."
INN_REHARTNA_CONVERSATION05,"Ich mache mir Sorgen, da ich meinen Gefährten nicht hilfreich bin ... Dann muss ich mich wohl mehr anstrengen, nicht wahr?"
INN_REHARTNA_GIFT02,"Wie immer, vielen Dank! Was mögt Ihr denn? Ich möchte mich revanchieren."
INN_MAY_INNIDLE01,Hmm ... Junos Gerichte sind die Besten ...! Das wird sich verkaufen wie warme Semmeln!
INN_MAY_CONNECT_GREETING_MAX,"Ich habe jeden Tag hart daran gearbeitet, das reichste Mädchen in Orvel zu werden!"
INN_MAY_CONNECT_CONVERSATION01,"Ich denke, heute fahre ich ins Zentrum von Elidora, um ein paar Sachen zu besorgen!"
INN_MAY_CONNECT_CONVERSATION02,Ich habe angefangen in meiner Freizeit Kleidung zu nähen. Vielleicht kann ich auch mal was für dich machen.
INN_MAY_CONNECT_CONVERSATION03,"Wusstest du, dass in der Aegina-Wüste ein Schatz gefunden wurde?"
INN_MAY_GREETING02,"Ah! Willkommen, verehrter Kunde! Oh, warte, das hier ist ja das Gasthaus ..."
INN_MAY_CONVERSATION04,"Du kommst doch auch in meinen Laden, oder?"
INN_MAY_CONVERSATION05,Junos Essen ist das beste!
INN_MAY_GIFT02,"Hehehe, danke!"
INN_GLADI_INNIDLE01,"Hmm, ich kann den Silberwein noch riechen ... "
INN_GLADI_CONNECT_GREETING_MAX,He du! Komm schon her und setz dich!
INN_GLADI_CONNECT_CONVERSATION01,"Haha! Dieser Moment, als meine Faust den Gegner voll erwischt hat - einfach großartig!"
INN_GLADI_CONNECT_CONVERSATION02,"Ich bin ziemlich schnell und stark, sogar für jemanden aus meinem Stamm. Ich frage mich, wie es ihnen geht?"
INN_GLADI_CONNECT_CONVERSATION03,"Du fragst dich, warum ich so viel Silberrebensaft kaufe und ihn gar nicht weiter verkaufe? Hahaha, der ist für mich!"
INN_GLADI_GREETING02,"Hm? Hey, wie geht‘s?"
INN_GLADI_CONVERSATION04,"Ach, dieser Silberrebensaft ... oh man, der riecht wirklich gut ... hahaha!!!"
INN_GLADI_CONVERSATION05,"Hallo! Es ist irgendwie witzig, dich mal außerhalb der Arena zu treffen!"
INN_GLADI_GIFT02,Ui! Du bist echt liebenswürdig!
INN_VERONICA_INNIDLE01,"Hmm, es ist eine Weile her, das ich mich hingesetzt und ausgeruht habe."
INN_VERONICA_CONNECT_GREETING_MAX,Ich war eine Weile nicht mehr hier ... es fühlt sich vertraut an und doch so anders.
INN_VERONICA_CONNECT_CONVERSATION01,"Wie läuft es mit deiner Gilde? Ich helfe dir gern, so gut ich kann."
