KEY,Thai
ITEM_STORY_102069,ตัวหมากรุกที่เป็นของคู่หูการแสดงของ Esker ใน Stardust\nเมื่อการแสดงมายากลจบลง ทั้งคู่จะเล่นหมากรุกและพูดคุยเกี่ยวกับการแสดงก่อนหน้านี้ \nวันที่ 'เหตุการณ์' นั้นเกิดขึ้นและ Esker ตัดสินใจที่จะออกจากคณะ ไม่มีใครยกเว้นคู่หูของเขารู้ว่าเขาคิดอะไรอยู่\nเขามอบตัวหมากรุกนี้ลงในมือของ Esker และบอก Esker ว่าจงอย่าลืม Stardust และให้กลับมาเมื่อทำได้
ITEM_STORY_102070,ลูกบอลที่ Cecilia เคยเตะเล่น\nโดยเฉพาะอย่างยิ่ง ลูกฟุตบอลซึ่งช่วยนางพัฒนาความสามารถในการเตะ\nนางเคยเป็นหัวหน้าพวกเด็กๆ ในย่านชุมชน และจะพกลูกบอลไว้ข้างกายเสมอเพื่อเป็นที่ระลึกถึงวัยเด็กอันแสนสุข\nนางจะเอาลูกบอลออกมาเมื่อรู้สึกหดหู่เล็กน้อยหรือหงุดหงิด
ITEM_STORY_102071,ตั้งแต่เด็ก Kirze ชื่นชอบตุ๊กตาเป็นอย่างยิ่ง\nแต่ด้วยความที่ครอบครัวฐานะไม่ดี ปกติแล้วนางจึงเล่นกับตุ๊กตาเศษผ้าที่แม่ของนางทำให้\nแน่นอนว่านางอาศัยอยู่กับแม่\nKirze จึงได้เรียนรู้การตัดเย็บและการประดิษฐ์ตุ๊กตาจากแม่\n\nถึงตอนนี้นางจะโตแล้วและไม่ชอบเล่นตุ๊กตาเหมือนเคย\nแต่ตอนนี้นางก็ยังประดิษฐ์ตุ๊กตาให้คนอื่นๆอยู่\nโดยเฉพาะอย่างยิ่ง เพื่อเด็กๆที่สูญเสียพ่อแม่และต้องทนทุกข์ทรมานจากปีศาจ…
ITEM_STORY_102072,ขวดเชื้อเพลิงที่ Valance สร้างให้เพื่อพ่นเปลวเพลิงให้ออกมาได้อย่างแข็งแกร่งยิ่งขึ้น\nของเหลวที่อยู่ในขวดเชื้อเพลิงจัดว่าเป็นแก่นสำคัญเพราะเป็นกลิ่นที่เทอร์รีเชียชอบ เป็นของเหลวที่ส่งผลต่ออารมณ์ของเทอร์รีเชียให้เกิดความร้อนแรงกว่าช่วงเวลาปกติ เป็นตัวจุดประกายให้เกิดเพลิงดอกไม้ไฟที่พลุ่งพล่านได้อย่างดี\nแต่ปัญหาคือของเหลวนี้หาได้จากมอนสเตอร์พิเศษที่อยู่รอบๆจักรวรรดิเท่านั้นและมีลักษณะในการกัดกร่อนโลหะอีกด้วย ในที่สุดจึงจำเป็นต้องทำการโค้ทติ้งแบบพิเศษที่สามารถทนทานลักษณะเฉพาะของของเหลวนั้น ดังนั้นความช่วยเหลือของ Valance จึงเป็นสิ่งที่ทำให้เกิดสิ่งนี้\nของเหลวนี้สามารถระเหยได้แถมยังมีคุณสมบัติในการเปลี่ยนแปลงลักษณะของตัวมันเอง ดังนั้นจึงเป็นเรื่องยากในการเก็บรักษาของเหลวนี้ในปริมาณมาก ขวดเชื้อเพลิงนี้จึงถูกสร้างขึ้นมาอย่างมีประสิทธิภาพและมีขนาดเพียง 1/3 ของขวดเชื้อเพลิงทั่วไป
ITEM_STORY_102073,ไอเทมที่ Scarlet มอบให้ Chase เธอมอบมันให้แก่เขาเนื่องจากเธอรู้สึกสงสารเขาที่เขาไม่มีชื่อ\nมีชื่อของ Chase ปักที่มุมหนึ่งของผ้าเช็ดหน้านี้ \nมันไม่ค่อยเข้ากับหน้าตาท่าทางของเขาเท่าไร แต่เขาก็พกมันไว้ตลอดเวลา \nChase สูญเสียความทรงจำ และสามารถรู้ว่าตัวเองเป็นใครได้เพียงจากรหัสตัวอย่างทดสอบที่ระบุอยู่ที่เอวของเขาเท่านั้น ในช่วงวินาทีที่มีคนเรียกเขาด้วยชื่อคือช่วงเวลาที่เขาได้ค้นพบเป้าหมายในชีวิตในที่สุด \nเขาตัดสินใจที่จะใช้พลังที่ท่วมท้นของเขาเพื่อปกป้องคนที่ทำให้เขารู้สึกมีชีวิต
ITEM_STORY_102075,อดีตของ Dakaris มีเครื่องประดับที่ได้รับจากพ่อและแม่ของตัวเอง\nเป็นกำไลข้อมือที่ผูกทั้งกำไลทองและกำไลเงินเอาไว้\nกำไลแต่งงานตามประเพณีที่เป็นสัญลักษณ์ของความสัมพันธ์ชั่วนิรันดร์\nเป็นสิ่งของเพื่อระลึกถึงพ่อแม่ของตน
ITEM_STORY_102078,สัญลักษณ์แห่งแสงที่มอบให้แก่เขาเมื่อตอนที่เขาได้รับแต่งตั้งเป็นอัศวินใน Penteonia\nเหรียญตราทองนี้ ซึ่งมีดวงอาทิตย์แกะสลักอยู่บนเหรียญ ทำให้ผู้สวมใส่มั่นใจว่าแสงสว่างจะอยู่กับเขาเสมอ\nแม้ว่า Bernheim จะถูกถอดตำแหน่งอัศวินและถูกเนรเทศออกจากประเทศ แต่ความจงรักภักดีของเขายังคงอยู่กับอัศวิน Penteonia ที่ภาคภูมิเสมอ
ITEM_STORY_102087,การแข่งขันโคลีเซียมของจักรวรรดิรายปีเป็นที่ที่นักสู้ผู้กล้าหาญทุกคนสามารถเข้าแข่งขันเพื่อพิสูจน์คุณค่าของตัวเอง โดยไม่คำนึงถึงต้นกำเนิดและตำแหน่งทางสังคม แต่ผู้ชนะนั้นมักจะเป็นขุนนาง อัศวิน หรือทหารที่ได้รับการสนับสนุนจากตระกูลขุนนาง ทุกคนรู้ว่าการแข่งขันนี้ไม่ยุติธรรมอีกต่อไป แต่ไม่มีใครกล้าเอ่ยปากพูด\nอย่างไรก็ตาม Glenwys เด็กหญิงสามัญชนวัย 16 ปีที่ไม่มีใครสนับสนุน ชนะการแข่งขันเมื่อ 4 ปีก่อนและจุดประสงค์อันสูงส่งของการแข่งขันได้กลับคืนมาเหมือนเดิม ในวันแห่งชัยชนะของนางโคลอสเซียมเต็มไปด้วยเสียงปรบมือดังสนั่นจากผู้ชมที่ปรารถนาจะเห็นขุนนางผู้หยิ่งผยองสูญเสียสิ่งที่คิดว่าอยู่ในกำมือ Glenwys กลายเป็นฮีโร่คนใหม่ของจักรวรรดิและผู้คนต่างก็ซื้อของขวัญให้นาง\nอย่างไรก็ตาม Glenwys ปฏิเสธที่จะรับของขวัญทั้งหมด ไม่เพียงความสนใจในระดับชาตินั้นมากเกินไปสำหรับนางเท่านั้น แต่นางยังรู้ว่าผู้ที่มีอำนาจจะไม่มีวันพอใจที่เห็นสามัญชนมารวมตัวกันรอบๆ ฮีโร่อย่างนาง\nแม้กระนั้น นางก็ไม่สามารถปฏิเสธเด็กผู้หญิงตัวเล็กๆ ขี้อายที่ถือที่ทับกระดาษที่ทำจากดอกแดนดิไลออนในมือเล็กๆ และสิ่งนี้ได้กลายเป็นของขวัญเพียงอย่างเดียวที่นางเก็บไว้สำหรับตัวเอง
ITEM_STORY_102090,เค้กพิเศษฝีมือ Juno กลิ่นหอมหวานมาก \nMay ชอบกินมันเป็นอาหารว่าง ไม่มีใครรู้ว่าทำไมนางถึงไม่บอกสูตรใคร
ITEM_STORY_102091,เถาวัลย์เงินถูกใช้เพื่อเพิ่มความสามารถทางกายภาพอย่างทวีคูณ \nไม่มีอะไรอย่างอื่น นอกจากเถาวัลย์เงินนี้ ผู้คนมากมายพยายามที่จะเคี้ยว ดื่ม ต้มเถาวัลย์เงิน แต่ก็ไม่ได้ผล\nGladi ใช้เพียงแค่เถาวัลย์เงินเพื่อที่จะได้รับเอฟเฟคของเทพเจ้าสงคราม
ITEM_STORY_102092,ปลายปากกาที่ Veronica พกติดตัวอยู่ตลอดเวลา นางแช่มันไว้ในน้ำพุแห่งคำมั่นสัญญาเป็นเวลา 100 วัน ตามคำแนะนำของช่างตีเหล็ก Jin ด้วยพลังแห่งเวทมนตร์ ตัวอักษรที่เขียนโดยปากกานี้จะกลายเป็นสีแดงเมื่อผิดสัญญา Veronica บอกว่ามันช่วยได้มากเมื่อต้องจัดการเสบียง
ITEM_STORY_102093,Loman เคยแกะสลักรูปสลักที่มีขนาดเล็กเท่ากับมือของเขา\nขณะที่เขาครุ่นคิดเกี่ยวกับสิ่งที่ไม่ถูกต้อง ขณะที่เขาเหลาขอบรูปสลักให้เนียน เขาจะรู้สึกสงบและหวนกลับไปนึกถึงความตั้งมั่นของเขาในยามที่เขายังเรียนรู้แค่บทเรียนพื้นฐาน ในตอนแรกเขาแค่ทำเพื่อฆ่าเวลา แต่พอเวลาผ่านไปมันกลายเป็นงานอดิเรกของเรา และเขาได้สลักรูปไว้เต็มห้องของเขาในเวลาไม่นาน และวันหนึ่ง Loman เริ่มสร้างตุ๊กตาไม้ให้เพื่อนๆ และคนของเขา ในตอนนั้นว่ากันว่าตุ๊กตาวิเศษเหล่านี้สามารถปกป้องหัวใจจากปีศาจที่เคยสร้างความหวาดกลัวให้กับ Orvelia Loman ขอให้ชาแมนเฒ่าคนหนึ่งผู้ฝึกการเยียวยาพื้นบ้านโบราณร่ายมนตร์ป้องกันใส่ตุ๊กตาไม้ และเขาได้มอบตุ๊กตาเหล่านี้ให้กับสหายของเขา
ITEM_STORY_102094,โถที่ Juno ในวัยซื่อไร้เดียงสาซื้อมาในราคาที่โดนหลอกขายจากพ่อค้าที่น่าสงสัยคนหนึ่ง พ่อค้าคนนั้นบอกเธอว่าโถนี้สามารถเปลี่ยนน้ำเปล่าให้กลายเป็นน้ำซุปวิเศษได้ เขาได้ทำการสาธิตกระบวนการด้วยมือที่คล่องแคล่วว่องไว และทำให้เธอตกหลุมพรางได้สำเร็จ\nแต่สิ่งที่เขาไม่รู้ก็คือว่า โถนี้จะได้กลายเป็นโถแห่งความสุขจริงๆ ผ่านทักษะการปรุงอาหารอันยอดเยี่ยมของ Juno ด้วยทักษะการปรุงอาหารของ Juno ที่พัฒนาขึ้นอย่างยิ่งยวดและการเพิ่มเติมเครื่องปรุงสูตรพิเศษของ Juno ผงน้ำซุปวิเศษที่พ่อค้าเคยใช้ฉบับปรับปรุงใหม่ ตอนนี้โถนี้นับเป็นหนึ่งในเครื่องครัวที่สำคัญที่สุดในร้านของ Juno ที่ใช้ผลิตอาหารชั้นเลิศ
ITEM_STORY_102095,สร้อยที่ได้มาจากการต่อสู้กับ Gladi อริชั่วชีวิตของ Nicky\nเป็นที่ทราบกันว่าเทพเจ้าสงครามแห่งทวีป Orbis ในอดีตได้เสริมพลังของเขาลงในสร้อยเพื่อใช้ในยามวิกฤตที่อาจเกิดขึ้นในอนาคต\nภายในอัญมณีเป็นเปลวไฟที่ลุกไหม้เหมือนวิญญาณของนักรบ\nเมื่อสร้อยนี้มาถึงห้องประมูล Gladi และ Nicky ต่อสู้แย่งชิงสร้อยกันข้ามวันข้ามคืน โดยไม่มีใครที่ได้เปรียบ\nสิ่งที่เกิดอะไรขึ้นหรืออาจเป็นกลลวงของเทพธิดาไม่มีใครทราบได้ เมื่อการต่อสู้รุนแรงขึ้น มีลมโชยกลิ่นของเถาวัลย์เงินพัดผ่านมา Gladi ถูกลวงล่อโดยกลิ่นหวานดังกล่าว ทำให้เขายอมละมือจากการต่อสู้และวิ่งออกไปข้างนอก\nซึ่งส่งผลให้ Nicky เป็นผู้ครอบครองสร้อยไปในที่สุด
ITEM_STORY_102096,ลูกแก้วคริสตัลโบราณที่สืบทอดต่อกันมาในราชวงค์ของ Elidora\nเป็นเครื่องมือวิเศษที่สร้างขึ้นด้วยชิ้นส่วนวัตถุโบราณโดยราชวงค์เอลฟ์ที่ดูแลหอคอยแห่งความท้าทาย\nว่ากันว่าเจ้าของลูกแก้วคริสตัลนี้สามารถพูดคุยกับใครก็ได้ในโลกจากระยะไกลไม่ว่าจะอยู่ที่ไหนก็ตาม\nเพื่อตอบสนองต่อเหตุการณ์ใดๆ ที่อาจเกิดขึ้นในหอคอยแห่งความท้าทาย\nราชวงศ์วางกฎให้มีเพียงผู้ดูแลหอคอยแห่งความท้าทายเท่านั้นที่สามารถเก็บรักษาลูกแก้วนี้ไว้ได้\nแม้จะมีความสำคัญเชิงกลยุทธ์และประวัติศาสตร์ คริสตัลนี้ก็เป็นแค่เพียงสิ่งที่ Dosarta ใช้พูดคุยเรื่องทั่วไปกับ Selene ซึ่งเป็นพี่สาวของนาง
ITEM_STORY_102097,สิ่งที่ทำให้ Hanus ได้เปิดเผยความสามารถของเธอก็คืออาวุธปืนที่เธอสร้างขึ้นมาเป็นครั้งแรก\nขณะที่เธอได้ถือมีดปืนเล่น อยู่ๆก็ได้นึกถึงปืนกระบอกใหญ่ที่ถูกเก็บไว้ในห้องของพ่อเธอ\nพ่อของเธอได้กล่าวไว้ว่า มันเป็นปืนที่มีพลังไฟรุนแรง แต่มีน้ำหนักมากเกินกว่าจะนำไปใช้ในการสู้รบได้\nแต่เมื่อเธอเห็น กลับคิดว่ามันสามารถถูกปรับเปลี่ยนได้ เธอจึงได้แอบนำปืนนั้นออกมาโดยที่พ่อไม่รู้\nหลังจากนั้นไม่กี่วัน ก็ได้เกิดการปรากฎของปืนนี้ในขนาดมินิ ที่เข้ากับร่างของ Hanus ได้อย่างดี\n\nหลังจากนั้น เมื่อพ่อรู้เรื่องที่เธอแอบยุ่งกับของของตนก็โกรธเป็นฟืนเป็นไฟ แต่เมื่อเห็นปืนที่ถูกปรับแต่งนี้แล้วก็อดตกใจไม่ได้\nน้ำหนักนั้นเบาลงอย่างเหลือเชื่อ แต่พลังไฟกลับรุนแรงอย่างเดิม จนแทบไม่อยากจะเชื่อความสามารถของลูกสาวตัวเอง\n\nสิ่งที่น่าตกใจกว่า คือเรื่องนี้เกิดขึ้นเมื่อตอนที่ Hanus มีอายุได้เพียง 5 ขวบเท่านั้น
ITEM_STORY_102098,โลงที่มีดวงตาอันเป็นสัญลักษณ์แห่งราชาเทพเจ้าแขวนอยู่\nแสดงถึงความรอบรู้และการมีอำนาจเหนือทุกอย่างใน Sekireinel โบราณและยังหมายถึงราชาเทพเจ้าที่มองลงมา ซึ่งแม้กระทั่งนภายังต้องเกรงกลัวและเทิดทูน
ITEM_STORY_103001,มงกุฎของ Kyle กษัตริย์แห่ง Orvelia และฮีโร่แห่งดาบศักดิ์สิทธิ์\nกษัตริย์ Kyle สวมมงกุฎนี้ระหว่างการเดินทางไปพิชิตลอร์ดแห่งความมืด Angmund เมื่อ 100 ปีก่อน มงกุฎสีทองนี้มีแรงปรารถนาของเทพธิดาแห่งแสงอยู่ภายใน หลังจาก Angmund ถูกพิชิตลงแล้ว ทั้งมงกุฎแห่งแสงและดาบศักดิ์สิทธิ์ Aea ก็ถูกทิ้งไว้ ณ สถานที่ที่กษัตริย์หายสาบสูญไป
ITEM_STORY_103002,สมบัติอันเป็นที่รักยิ่งของ Frey\nลูกแก้วคริสตัลนี้คือสิ่งที่อยู่กับ Frey เมื่อตอนยังเป็นทารกและถูกพบใต้ต้นไม้กำเนิดโลก Frey เรียกมันว่าไข่เทวดาเนื่องจากลูกแก้วนี้มันเงาดุจเส้นผมของเทวดาและนางก็รักเจ้าสิ่งนี้มาโดยตลอด
ITEM_STORY_103003,ตะเกียงวิเศษจากหอคอยแห่งปราชญ์\nฟีนิกซ์ผู้ลุกโชติช่วงเป็นนิรันดร์และเป็นเปลวเพลิงดวงแรกของหอคอยแห่งปราชญ์ถูกผนึกไว้ภายในตะเกียงดังกล่าว เนื่องจากฟีนิกซ์นั้นใกล้สูญพันธุ์ Dominics จึงดูแลเอาใจใส่ตะเกียงนี้เป็นอย่างดี ทว่า Cleo กลับใช้มันเพื่ออัพเกรดเวทมนตร์เข็มไฟของนางอย่างไม่แยแส โดยไม่คำนึงถึงความเอาใจใส่ของครูตนเองเลยแม้แต่น้อย
ITEM_STORY_103004,Bagh Nakh ที่สร้างขึ้นเป็นรูปกรงเล็บสัตว์\nมันคืออาวุธพกพาแบบมิดชิดที่สร้างขึ้นจากดาบ Damascus ซึ่งเป็นอาวุธของเหล่านักฆ่าจากฝั่งตะวันออกโดยมีเป้าหมายเพื่อเพิ่มผลของดาบเงา มันถูกสร้างขึ้นจากความร้อนและโลหิต และได้ชื่อว่าเป็นอาวุธต้องคำสาปที่กระหายการนองเลือด ผู้คนส่วนมากเลือกที่จะอยู่ให้ห่างจากอาวุธนี้ ยกเว้นเพียงเหล่านักฆ่าที่มีความสามารถเท่านั้น
ITEM_STORY_103005,หมวกเก่าๆ ของราชาเกล็ดหิมะ\nหมวกนี้ถูกสวมล่าสุดโดยราชาแห่งยักษ์น้ำแข็ง Gau ผู้ถูกครอบงำโดยความมืด เขาเก็บรักษาหมวกที่พังแล้วใบนี้ไว้เพื่อรำลึกถึงเหล่าฮีโร่ที่พลีชีพ และหวังว่าเหตุการณ์เช่นโศกนาฎกรรมแห่งภูเขาหิมะดินแดนลมจะไม่เกิดขึ้นอีก
ITEM_STORY_103006,เครื่องประดับโล่สีทองที่มีตรารูปมังกรหัวรุนแรงสลักไว้ด้านบน\nช่างฝีมือเอกของเผ่าคนแคระมอบเครื่องประดับนี้ให้กับราชา Phillop เพื่อเป็นของขวัญตอบแทนผลงานอันยอดเยี่ยมของเขาในการออกล่ามังกรหัวรุนแรง ทว่า Phillop ไม่เคยนำมันไปประดับบนโล่เพราะดูสวยงามเกินกว่าจะใช้ในการรบ แต่เขาก็พกมันติดตัวไว้เสมอเพื่อแสดงความขอบคุณแก่เหล่าช่างฝีมือผู้มีน้ำใจ
ITEM_STORY_103007,กระสุนศักยภาพสังหารต่ำเพื่อการป้องกันตัวเอง\nกระสุนที่ออกแบบจากความรู้ที่แม่นยำในด้านวิศวกรรมระเบิดของ Lakrak สามารถผลักให้เป้าหมายกระเด็นเมื่อใช้ไฟรัว เขาได้กำหนดให้ต้องเขียนกำกับบนระเบิดทุกชิ้นของเขาเพื่อลดการฆ่ากันโดยไม่จำเป็น
ITEM_STORY_103008,กำไลที่ทำขึ้นจากหินสายฟ้าอันศักดิ์สิทธิ์\nมันมีชื่อเรียกอีกอย่างหนึ่งว่าหยดน้ำตาของเทพเจ้าสายฟ้า หินสายฟ้าที่อยู่บนกำไลจะช่วยเสริมพลังให้กับสายฟ้าฟาด กำไลนี้เป็นสิ่งของที่สืบทอดกันมาจากรุ่นสู่รุ่นในหมู่ชาแมนออร์ค
ITEM_STORY_103009,เหล้าโปรดของ Epis\nนี่คือเหล้าชื่อกระฉ่อนที่สุดใน Orvel มันถูกผลิตขึ้นจากใบของต้นเวิร์มวูดที่รสเข้มข้นที่สุดและทำให้ผู้ดื่มเห็นภาพหลอนได้ บรรดาศิลปินแอบใช้เหล้านี้อย่างลับๆ เพื่อกระตุ้นแรงบันดาลใจหรือแม้แต่ใช้เพื่อรักษาอาการความจำเสื่อมขั้นรุนแรง แต่สำหรับ Epis นี่ก็แค่ของดื่มเล่นให้ลื่นคอเท่านั้น
ITEM_STORY_103010,ถุงมือที่ได้รับพรจากธาตุลม\nDosarta มอบถุงมือนี้ให้กับ Selene น้องสาวของนางเพื่อเป็นของขวัญตอบแทนความทุ่มเทในการปกป้องสันติสุขของเหล่าเอลฟ์ ถุงมือดังกล่าวถักทอขึ้นจากผืนผ้าที่อาบด้วยพลังเวทมนตร์แห่งธาตุลม Sylphid จากนั้นนำมาประดับด้วยเส้นด้ายแสงจันทร์โดย Dorsata
ITEM_STORY_103011,กระจกเวทมนตร์ที่สามารถเรียก Aerial ธาตุแห่งพายุได้\nกระจกเวทมนตร์บานนี้สร้างขึ้นโดยใช้หินออบซิเดียนจากแดนโกลาหล และ Aerial ธาตุแห่งพายุก็หลับใหลอยู่ภายในกระจกดังกล่าว เมื่อใดก็ตามที่มีการใช้พายุอีกา Aerial ก็จะตื่นขึ้นและเสริมพลังให้กับมันด้วยการเต้นรำอันดุเดือด
ITEM_STORY_103012,เหรียญนำโชคของ Miruru นี้เป็นขุมสมบัติโบราณจากอาณาจักรที่จมสู่ท้องทะเล\nเหรียญนี้คือรางวัลจากการสำรวจขุมสมบัติครั้งแรกของนางหลังจากที่ร่างกายของนางเปลี่ยนสภาพเป็นเด็กน้อย Miruru เก็บเหรียญซึ่งสร้างโดยศาสตร์โลหวิทยาโบราณนี้ไว้ในกระเป๋าที่หน้าอก มันช่วยชีวิตนางมาหลายครั้งจนตอนนี้กลายเป็นเหมือนเครื่องรางนำโชคไปแล้ว
ITEM_STORY_103013,หนังสือที่รวบรวมความรู้ทั้งหมดเกี่ยวกับทุกชีวิตในผืนป่า\nหนังสือเวทมนตร์ที่ส่งต่อกันมาระหว่างเหล่าผู้พิทักษ์ต้นไม้กำเนิดโลกนับตั้งแต่ยุคโบราณกาล หลังจากอยู่ภายใต้การดูแลรักษาของเหล่าปราชญ์แห่ง Elidoran มาเป็นเวลานาน บัดนี้ Lorraine คือผู้รับช่วงต่อหนังสือดังกล่าว
ITEM_STORY_103015,ผ้าคลุมพิธีการที่ใช้เมื่อถึงโอกาสสำคัญๆ ของ Orvelia\nนับตั้งแต่วันที่ Clause ได้รับผ้าคลุมมาเพราะได้รับแต่งตั้งเป็นอัศวิน ผ้าคลุมนี้ก็ทำให้ Clause นึกถึงปณิธานเดิมของเขา เมื่อใดที่เขารู้สึกอยากยอมแพ้หรือเหนื่อยล้าจากการต่อสู้ทั้งหมดทั้งมวล Clause จะหยิบผ้าคลุมนี้ออกมาพินิจ หนุ่มน้อย Kasel ก็เคยเฝ้ามอง Clause ทำเช่นนั้นพร้อมฝันว่าตนเองจะได้เป็นอัศวินในสักวัน
ITEM_STORY_103016,กล่องดนตรีขนาดเล็กที่บรรจุเสียงของ Asiphia ราชินีแห่งดวงดาวสีน้ำเงินไว้ภายใน Rephy เปิดมันเมื่อต้องนำทางดวงวิญญาณ\nดวงวิญญาณที่มุ่งหน้าไปยังสวนแห่งการพักผ่อนจะได้พบกับความเมตตาแห่งดวงดาวสีน้ำเงินเมื่อได้ฟังบทเพลงของ Asiphia ที่บันทึกไว้ภายในกล่องนั้น\nเมื่อใดก็ตามที่เสียงของ Asiphia แผ่ออกมาประหนึ่งแสงดวงดาว จะไม่มีความมืดหรือสิ่งชั่วร้ายใดๆ สามารถเข้าใกล้ดวงวิญญาณเหล่านั้นได้เลย
ITEM_STORY_103017,หนึ่งในกริชที่ Dimael ร่วมแบ่งปันกับเหล่าสหายของเขาที่กระจายกันอยู่ทั่ว Aegina\nเมื่อครั้งพระจันทร์สีนิลขึ้นฉายแสงบนท้องฟ้าของทะเลทราย เขาได้มอบกริชเหล่านี้ให้กับสหายและร่วมสาบานที่จะฝ่าฟันอุปสรรคไปด้วยกัน\nพวกเขาต่างช่วยเหลือและรักษาบาดแผลให้กันและกันระหว่างต่อสู้กับสัตว์ร้ายที่โผล่ออกมาจากรอยแยก\nอย่างไรก็ตาม เขากลับเป็นคนเดียวที่มีชีวิตรอดกลับมาจาก Aegina ได้
ITEM_STORY_103018,ต่างหูลึกลับคู่หนึ่งที่ช่วยเพิ่มความรวดเร็วให้กับผู้สวมใส่\nNyx มอบต่างหูนี้เป็นของขวัญให้กับ Reina ที่คอยพร่ำบอกให้เขาเปิดประตูมิติอยู่เสมอเพราะนางไม่อยากลำบากเดินทาง Reina สวมเครื่องประดับแปลกประหลาดนี้ระหว่างการต่อสู้ จึงทำให้นางดูเหมือนกับผีเสื้ออันงดงามที่โบยบินด้วยความเร็วปานสายฟ้าเมื่อนางกวัดแกว่งดาบ
ITEM_STORY_103019,คริสตัลหิมะซึ่งอยู่ในรูปแบบโบราณและยังเป็นที่พำนักของเหล่าธาตุฤดูหนาว\nความงดงามของมันสะกดใจเหล่าคนที่จิตใจอ่อนแอให้ตกอยู่ในพายุหิมะอันไร้ที่สิ้นสุด สองมังกร Andarta และ Andraste มอบสิ่งนี้ให้กับ Pavel หลังจากที่เขาทำให้ความปรารถนาของทั้งคู่เป็นจริงได้ นอกจากนี้มันยังเป็นเครื่องปลอบประโลมจิตใจอันเดียวดายของเขาระหว่างช่วงเวลาอันโดดเดี่ยวใน Windland ก่อนที่จะพบกับ Rodina ด้วย
ITEM_STORY_103020,หีบเก่าแก่ที่เป็นมรดกตกทอดจากรุ่นสู่รุ่นประจำตระกูล Ziltrion\nอัลบั้มภาพถ่ายสมาชิกทั้งหมดของตระกูล ตั้งแต่รุ่นแรกจนถึงรุ่นปัจจุบันได้รับการปกป้องโดยเวทมนตร์ที่แข็งแกร่งที่อยู่ภายในหีบเพื่อคุ้มครองสายเลือดของตระกูล แม่ของ Demia นั้นเป็นห่วงลูกสาวของตนที่ตัดสินใจเข้าร่วมเป็นโล่แห่ง Orvelia เมื่อใดก็ตามที่ Demia ออกสู่สนามรบ นางจะสวดภาวนากับหีบนี้เพื่อขอให้ลูกสาวได้กลับมาโดยปลอดภัย
ITEM_STORY_103021,ก้อนอำพันที่แฝงไว้ด้วยพลังทอร์นาโดขนาดยักษ์นี้คือสมบัติของเหล่าฮาร์ปี้\nตำนานกล่าวว่ากระแสลมกระโชกที่อสูรศักดิ์สิทธิ์ Tyrfas สร้างขึ้นจากโทสะนี้ซัดเข้ากับน้ำเลี้ยงของต้นไม้ศักดิ์สิทธิ์และแปรสภาพกลายเป็นอำพัน กาลเวลาผ่านไป บัดนี้มันได้ถูกแบ่งออกเป็นชิ้นส่วนเล็กๆ หลายชิ้น ทว่าลมกระโชกภายในนั้นยังคงอยู่ พวกฮาร์ปี้มองว่านี่คือสิ่งศักดิ์สิทธิ์และเรียกมันว่าจิตวิญญาณแห่งลมกระโชก
ITEM_STORY_103022,แผ่นเกราะไหล่พิเศษที่ Fluss ดิ้นรนอย่างมากเพื่อหามาให้กับ Rodina ตัวน้อย\nมันหนาและทนทานอย่างมากเพราะสร้างขึ้นจากหนังของหนอนสีดำ แผ่นเกราะนี้คือหนึ่งในไอเทมโปรดของ Rodina เพราะดูดซับแรงกระแทกได้ยอดเยี่ยม
ITEM_STORY_103023,นัยน์ตาดวงสุดท้ายของ Belzebuna อสูรร้ายที่กลืนกินลาวาในนรกเป็นอาหาร\nนัยน์ตาดวงนี้เป็นดวงสุดท้ายจากทั้งหมด 100 ดวงที่มีประกายความบ้าคลั่งอันดำมืด\nอสูรร้ายหลอมหินผนึกจาก Morrah ทำให้มันสูญเสียการควบคุม จึงโผล่ขึ้นมาจากลาวา และพุ่งตรงมาที่นาง อย่างไรก็ตาม Morrah มิได้รอช้าและแทงนัยน์ตาของมันด้วย Carprain ความร้อนอีกแบบหนึ่งทำให้ตัวของ Belzebuna เหี่ยวย่นและกลืนกินร่างกายของมัน ในระหว่างที่กำลังมองร่างกายที่กำลังถูกทำลายและนัยน์ตาที่กลิ้งเกลือกบนพื้นดิน Morrah ก็คว้าดวงตานั้นมาติดที่โล่ของตนเองเพื่อเป็นการเย้ยหยันเจ้าอสูรร้าย
ITEM_STORY_103024,จอกไม้ที่มีรูปใบหน้าของเทพธิดา Lua แกะสลักไว้\nเมื่อครั้งที่ผู้คนทราบถึงการมีตัวตนอยู่ของ Lua เป็นครั้งแรก พวกเขาสร้างจอกถวายแด่นางเพื่อสรรเสริญความศักดิ์สิทธิ์ เมื่ออารยธรรมของทวีป Orbis ล่มสลายลง จอกดังกล่าวก็ถูกฝังไว้ใต้ผืนดินและมีการกล่าวขานถึงเพียงแต่ในบันทึกเท่านั้น อย่างไรก็ตาม ในวันที่ Baudouin ไถ่บาปของตนเองและรู้ความจริงเกี่ยวกับหนังสือศักดิ์สิทธิ์ จอกนี้ก็ปรากฎขึ้นต่อหน้าเขาพร้อมเปล่งประกายดังแสงอาทิตย์
