KEY,Vietnamese
STORY_RE_SUB_TITLE_S1_17,{1}. Thử thách gan dạ đêm nóng nực!
STORY_RE_SUB_TITLE_S1_18,{1}. Lẽ nào... Hồn ma thật à?
STORY_RE_SUB_TITLE_S1_19,{1}. Đa dạng người tham gia
STORY_RE_SUB_TITLE_S1_20,{1}. Thanh tẩy ác linh!
STORY_RE_SUB_TITLE_S1_21,{1}. Đừng có lấy ta làm vật thí nghiệm nữa!
STORY_RE_SUB_TITLE_S1_22,{1}. Người người nhà nhà! Lễ hội pháo hoa!
STORY_RE_SUB_TITLE_S1_23,{1}. Truy lùng! Kẻ trộm thuốc nổ
STORY_RE_SUB_TITLE_S1_24,{1}. Phát hiện của cuộc truy lùng
STORY_RE_SUB_TITLE_S1_25,{1}. Hãy ngăn quả bom khổng lồ lại!
STORY_RE_SUB_TITLE_S1_26,{1}. Bắn! Pháo hoa vô tận
STORY_RE_SUB_TITLE_S1_27,{1}. Người người nhà nhà! Lễ hội âm nhạc!
STORY_RE_SUB_TITLE_S1_28,{1}. Điệu múa văn minh pháp nghệ
STORY_RE_SUB_TITLE_S1_29,{1}. Hồi tưởng về lễ hội hè...
STORY_RE_SUB_TITLE_S1_30,{1}. Sự gặp gỡ của đế quốc trong bài hát
STORY_RE_SUB_TITLE_S1_31,{1}. Lễ hội hè của họ vẫn chưa kết thúc
STORY_RE_TITLE_H2_2018,Halloween của ác quỷ và ác linh (2018)
STORY_RE_SUB_TITLE_H2_1,{1}. Những người được triệu tập
STORY_RE_SUB_TITLE_H2_2,{1}. Đề xuất nhỏ nhặt của ác quỷ
STORY_RE_SUB_TITLE_H2_3,{1}. Áo quần phải hợp với mục đích
STORY_RE_SUB_TITLE_H2_4,{1}. Vua bóng đêm
STORY_RE_SUB_TITLE_H2_5,{1}. Thứ ác quỷ muốn
STORY_RE_SUB_TITLE_H2_6,{1}. Những người thuần khiết dẫu có oán hờn
STORY_RE_SUB_TITLE_H2_7,{1}. Tiếp tục thu thập
STORY_RE_SUB_TITLE_H2_8,{1}. Những kẻ thu thập chất nhờn
STORY_RE_SUB_TITLE_H2_9,{1}. Tuỳ vào cung hợp
STORY_RE_SUB_TITLE_H2_10,{1}. Những kẻ biến chất
STORY_RE_SUB_TITLE_H2_11,{1}. Ác quỷ có mục đích khác nữa
STORY_RE_SUB_TITLE_H2_12,{1}. Những hiệp sĩ bóng đêm
STORY_RE_SUB_TITLE_H2_13,{1}. Đừng làm mất hình ảnh
STORY_RE_SUB_TITLE_H2_14,{1}. Những kẻ giống nhau
STORY_RE_SUB_TITLE_H2_15,{1}. Điều nghĩ đến
STORY_RE_TITLE_C2_2018,Giáng sinh cùng với cây (2018)
STORY_RE_SUB_TITLE_C2_1,{1}. Giáng sinh là phải có cây chứ
STORY_RE_SUB_TITLE_C2_2,{1}. Cây thông và con rồng
STORY_RE_SUB_TITLE_C2_3,{1}. Rồng không quan trọng lễ nghi
STORY_RE_SUB_TITLE_C2_4,{1}. Hãy nói ra ước nguyện
STORY_RE_SUB_TITLE_C2_5,{1}. Thử thách của cây thông Noel
STORY_RE_SUB_TITLE_C2_6,{1}. Những con rồng hợp nhau
STORY_RE_SUB_TITLE_C2_7,{1}. Bỏng ngô là món khoái khẩu khi xem biểu diễn
STORY_RE_SUB_TITLE_C2_8,{1}. Thua nhưng vui
STORY_RE_SUB_TITLE_C2_9,{1}. Xin hãy hợp tác trong thí nghiệm
STORY_RE_SUB_TITLE_C2_10,{1}. Vì sự phát triển của y khoa
STORY_RE_SUB_TITLE_C2_11,{1}. Tiên có thể nhận ra đồng loại
STORY_RE_SUB_TITLE_C2_12,{1}. Homunculus và bán tiên
STORY_RE_SUB_TITLE_C2_13,{1}. Quả nhiên bỏng ngô là dành cho lúc xem biểu diễn
STORY_RE_SUB_TITLE_C2_14,{1}. Nghiên cứu để hồi phục rồng điên
STORY_RE_SUB_TITLE_C2_15,{1}. Vì bạn vừa là người bạn vừa là gia đình
STORY_RE_SUB_TITLE_C2_16,{1}. Muốn bắt đầu lại
STORY_RE_SUB_TITLE_C2_17,{1}. Quê hương của bán tiên
STORY_RE_SUB_TITLE_C2_18,{1}. Cây thông Noel lộng lẫy dành cho mọi người
STORY_RE_TITLE_EX1_2019,Lăng mộ của Thần vương (2019)
STORY_RE_SUB_TITLE_EX1_1,{1}. Ngọn gió bất ổn
STORY_RE_SUB_TITLE_EX1_2,{1}. Xuất phát từ đất thánh
STORY_RE_SUB_TITLE_EX1_3,{1}. Những kẻ vấy bẩn lăng mộ
STORY_RE_SUB_TITLE_EX1_4,{1}. Sức mạnh của cát
STORY_RE_SUB_TITLE_EX1_5,{1}. Nơi loài mèo hướng đến?
STORY_RE_SUB_TITLE_EX1_6,{1}. Hải tặc và yêu tinh đang mơ đến vàng?
STORY_RE_SUB_TITLE_EX1_7,{1}. Chuẩn bị chiến đấu
STORY_RE_SUB_TITLE_EX1_8,{1}. Trộm cắp và phản bội
STORY_RE_SUB_TITLE_EX1_9,{1}. Người thừa kế nghiêm nghị
STORY_RE_SUB_TITLE_EX1_10,{1}. Trung tâm lăng mộ
STORY_RE_SUB_TITLE_EX1_11,{1}. Sức mạnh của hợp tác
STORY_RE_SUB_TITLE_EX1_12,{1}. Sự hồi sinh của Thần vương
STORY_RE_SUB_TITLE_EX1_13,{1}. Chờ tái ngộ
STORY_RE_TITLE_EX2_2019,Trưởng thành và thử thách (2019)
STORY_RE_SUB_TITLE_EX2_1,{1}. Đã đến lúc
STORY_RE_SUB_TITLE_EX2_2,{1}. Cửa ải Thử thách
STORY_RE_SUB_TITLE_EX2_3,{1}. Kirze xuất hiện
STORY_RE_SUB_TITLE_EX2_4,{1}. Đồng đội mới
STORY_RE_SUB_TITLE_EX2_5,{1}. Hứng thú của phù thuỷ tối cao
STORY_RE_SUB_TITLE_EX2_6,{1}. Sức mạnh đá cẩm thạch đỏ
STORY_RE_SUB_TITLE_EX2_7,{1}. Thử thách bóng tối
STORY_RE_SUB_TITLE_EX2_8,{1}. Đột phá cửa ải
STORY_RE_TITLE_S2_2019,Chuẩn bị cho buổi công diễn Stardust! (2019)
STORY_RE_SUB_TITLE_S2_1,{1}. Bắt đầu náo động
STORY_RE_SUB_TITLE_S2_2,{1}. Cản trở nhiệm vụ?
STORY_RE_SUB_TITLE_S2_3,{1}. Không chỉ có ấn tượng đáng sợ
STORY_RE_SUB_TITLE_S2_4,{1}. Không biết còn hơn
STORY_RE_SUB_TITLE_S2_5,{1}. Lấp la lấp lánh
STORY_RE_SUB_TITLE_S2_6,{1}. Máu đặc hơn nước lã
STORY_RE_SUB_TITLE_S2_7,{1}. Có gì đó lạ lạ
STORY_RE_SUB_TITLE_S2_8,{1}. Mời cũng không sao
STORY_RE_SUB_TITLE_S2_9,{1}. Meo! Chờ đã!!
STORY_RE_SUB_TITLE_S2_10,{1}. Meo! Nguy hiểm!
STORY_RE_SUB_TITLE_S2_11,{1}. Meo! Cảm ơn!
STORY_RE_SUB_TITLE_S2_12,{1}. Bị lừa
STORY_RE_SUB_TITLE_S2_13,{1}. Hầu gái mạnh mẽ
STORY_RE_SUB_TITLE_S2_14,{1}. Truy tìm kẻ bán vé chợ đen
STORY_RE_SUB_TITLE_S2_15,{1}. Hiện trường buôn lậu
STORY_RE_SUB_TITLE_S2_16,{1}. Vận mệnh chắc chắn
STORY_RE_SUB_TITLE_S2_17,{1}. Thực ra...
STORY_RE_SUB_TITLE_S2_18,{1}. Thủ phạm của tất cả việc này
STORY_RE_SUB_TITLE_S2_19,{1}. Cầu cho buổi công diễn hạnh phúc
