KEY,Vietnamese
ITEM_STORY_104090,"Bộ đồ ăn vặt siêu hiếm có số lượng rất hạn chế mà May mua tại Tiệm đồ chơi phép thuật kỳ diệu ở Orvelia.\nĐây là một kiệt tác của chủ cửa hàng, không bao giờ bán lại.\nTrái ngược với cụm từ [Cảnh báo! Không bao giờ được ăn!] ghi trên hộp, đồ ăn vặt bên trong trông ngon lạ thường.\nTuy nhiên, chiếc hộp được tạo ra để dùng cho những 'trò chơi khăm rất khó chịu', và sẽ phát nổ khi ném. Sức phá hủy của chiếc hộp tỉ lệ thuận với lượng Mana mà người ném có.\nSau khi phát nổ, bột đồ ăn vặt sẽ tự tập hợp lại và lại trở thành đồ ăn vặt rồi quay về hộp.\nMay hồi hộp đặt chiếc hộp đồ ăn vặt kỳ lạ, nguy hiểm và dễ thương này vào giỏ hàng."
ITEM_STORY_104091,"Cuộn băng thun mà Gladi quấn quanh nắm tay khi có người thực sự muốn ăn đấm.\nĐây là món quà mà sư phụ tặng cho anh ta từ rất lâu rồi.\nTừ khi bắt đầu làm việc ở cửa hàng trong Đấu trường, Gladi hiếm khi nổi giận. Tuy nhiên, khi có khách hàng khó ưa phàn nàn rằng họ cần vũ khí vượt quá năng lực bản thân hay có kẻ làm ô danh Thần chiến tranh, người mà anh ta hết mực kính trọng, thì Gladi sẽ dùng đến băng thun này.\nGladi là một người tốt bụng, luôn biết cách cười xòa cho qua mọi chuyện. Thế nhưng, nếu bạn thấy anh ta quấn băng quanh nắm tay và trừng mắt nhìn bạn,\nthì hãy gọi cho người thân của bạn để nói lời tiễn biệt trước khi quá muộn."
ITEM_STORY_104092,Một tập báo cáo quyết toán bang hội mà Veronica làm mỗi tháng và mỗi năm. Không người nào có thể xử lý mớ tài liệu này hoàn hảo như cô ấy.\nAi ai nhìn thấy đống tài liệu chồng chất đó đều tự động bỏ chạy hết.\nNhững tài liệu chất đống này chính là minh chứng cho thấy Veronica là Nhà tài chính hàng đầu.
ITEM_STORY_104093,"Chiếc khiên mà trước đây Loman dùng. Đây là vật báu mà cha anh, người gác cổng của hoàng tộc, truyền lại.\nMặc dù anh không còn dùng đến khiên khi bắt đầu chuyển sang kích nhưng vẫn luôn nhớ lời dạy của cha: hãy là cánh cổng bảo vệ Orvelia.\nLoman tuyệt đối không để lưỡi kiếm của kẻ thù vượt qua được cánh cổng Orvelia chừng nào anh còn sống."
ITEM_STORY_104094,"Chiếc tạp dề mà Juno nhận được khi giành Giải nhất trong Cuộc thi siêu đầu bếp lục địa.\nĐây là phần thưởng danh dự được đầu bếp huyền thoại Amelia trao cho đầu bếp giỏi nhất toàn cõi Orvelia.\nMỗi sáng trước khi mở cửa nhà hàng, Juno đều mặc trước tạp dề này trong niềm hãnh diện."
ITEM_STORY_104095,"Bộ móng tay màu đen mà Nicky đeo vào ngày Phân loại rác ở Nhà ngục.\nNicky luôn thấy khó chịu khi dính máu trên móng tay sau khi 'xử lý rác'.\nMỗi con quái vật lại có một màu máu khác nhau nên móng tay cô ta rất bẩn sau khi xong việc.\nMột ngày nọ, khi cô ta đang tức tối và chửi bới vì móng tay bị làm bẩn thì bắt gặp một người phụ nữ có bộ móng tay nhiều màu và đã nảy ra ý tưởng.\nNếu không muốn móng tay bị dính nhiều màu hỗn độn thì chỉ cần sơn đen móng tay là xong!\nCô ta chọn những con quái vật có máu đen nhất và chế ra một lọ sơn móng tay đặc biệt. Giờ đây, mỗi lần đến ngày Phân loại rác, cô ta sẽ sơn móng tay màu đen.\nKhi cô ta bước vào Nhà ngục với bộ móng tay màu đen, tất cả tù nhân đều sợ chết khiếp."
ITEM_STORY_104096,"Aulen, Chim gió, là một biểu tượng cho hoàng tộc của Elidora.\nNhững chiếc lông vũ màu lam dùng để quạt gió mát nhẹ.\nSelene thường chăm sóc linh thú Aulen mà Dosarta rất quan tâm.\nKhi Dosarta rời nhà đến Tháp thách thức,\nSelene làm chiếc bút lông này từ lông chim Aulen mà cô ấy rất yêu quý để Dosarta luôn cảm thấy được gần gũi với nó.\nDosarta chưa bao giờ sử dụng chiếc bút đó kể từ khi biết được việc này và cô ấy chỉ cất bút ở nơi an toàn."
ITEM_STORY_104097,"Sau khi Hanus gia nhập vào lực lượng đồng minh Guild, cô đã nhận được huân chương cho những chiến công mình lập nên.\nVới chiến thuật vượt trội cô luôn nắm nhiều lợi thế trên trong trận chiến, quân đôi ghi nhận những công lao ấy và trao tặng huân chương cho Hanus.\n\nVốn dĩ với độ tuổi của cô không thể tham gia vào quân ngũ được, nên điều đó gây không ít bất mãn cho những người hay đố kỵ hoặc các binh sĩ chưa biết rõ về cô, nhưng chỉ cần nhìn thấy Hanus ở trên chiến trường một lần thôi thì không còn ai có thể đưa ra bất kỳ lời dị nghị nào nữa.\nĐó là thứ chứng tỏ ý chí kiên định sẽ quay lại chiến trường của cô sau khi phải thuyên chuyển qua làm người huấn luyện theo ý bố."
ITEM_STORY_104098,Sử ký ghi chép lại lịch sử của Sekireinel.\nSau khi Cain hồi sinh đã truyền lệnh cho Zafir mang các sử ký đến để tìm hiểu xem câu chuyện của chính mình và anh em mình được hậu thế của vương quốc Sekireinel cổ đại kể lại như thế nào.\nĐược biết sách Zafir mang đến theo lệnh Thần vương là sử ký do viên thư ký hậu duệ Sekireinel thay nhau ghi lại và liều mạng bảo vệ trong chiến tranh loạn lạc triền miên nên nó có độ chính xác nhất trong số các sử ký được viết lại của từng bộ tộc.
ITEM_STORY_150001,"Lò nung huyền bí này được chế tạo bởi Tiên cổ đại để tỏ lòng kính trọng mẹ thiên nhiên. Nó là đỉnh cao phép thuật của họ, có thể tạo ra nguồn mana vô hạn."
ITEM_STORY_150002,Ly nước được làm từ sừng của bò thiêng đi lang thang trên trời. Đây là chiếc cốc uống nước phép thuật có chứa tinh chất của sự giàu có.
ITEM_STORY_150003,Xúc xắc được dùng để dự đoán tương lai trong nền văn minh cổ đại. Mỗi mặt của xúc xắc được khắc các chữ huyền bí không thể đọc.
ITEM_STORY_150004,"Chiếc tượng vàng kỳ lạ có hình dạng như một con mèo, biểu tượng của vận may. Đôi khi dường như con mèo đang vẫy chân."
ITEM_STORY_150005,Chiếc đồng hồ bỏ tủi có thể chỉnh thời gian trôi qua nhanh một chút để có thể nhìn thoáng qua số mệnh của ai đó. Sẽ vô cùng nguy hiểm nếu sử dụng quá nhiều.
ITEM_STORY_150006,"Cuốn sách này có ghi câu chuyện về các anh hùng trong quá khứ, được coi là cuốn sách kinh điển cho mọi anh hùng mới. Nó được viết bằng chữ cổ đại."
ITEM_STORY_150007,Ống nhòm được chế tạo theo công nghệ xa xưa. Một công cụ hữu ích có thể phóng to vật ở xa đến mức nhìn rõ các chi tiết.
ITEM_STORY_150008,"Bức tượng vàng kỳ lạ được thiết kế theo hình dạng một con hổ đang gầm. Trong điều kiện phù hợp, con hổ sẽ tỉnh giấc và khiến mọi thứ xung quanh nó run rẩy trong sợ hãi."
ITEM_STORY_150009,Người ta nói rằng nó là một trong những báu vật thiêng được thần linh ban tặng. Phương thuốc huyền diệu có khả năng chữa lành mọi vết thương.
ITEM_STORY_150010,Mặt nạ bằng vàng đã từng được Thần Vương của sa mạc sử dụng. Nó được ban thần chú vô cùng quyền năng để bảo vệ chủ nhân.
ITEM_STORY_150011,Tấm gương đồng của vương quốc phép thuật cổ đại đã được một vị phù thủy thiên tài đem tặng cho vợ mình. Nó được khắc cổ tự để bảo vệ người thương yêu.
ITEM_STORY_150012,Dây xích được đồn rằng đã từng được Thánh Vương sa mạc sử dụng để cùm nô lệ. Những người bị giam cầm bởi dây xích này hoàn toàn không thể chống cự.
ITEM_STORY_150013,Mặt nạ có hình dạng giống như khuôn mặt của Yêu tinh. Thực sự trông nó rất dễ thương.
ITEM_STORY_150014,Mặt nạ có hình dạng giống như khuôn mặt của Thần cánh chim. Có thể nghe thấy âm thanh của một cơn gió mạnh.
ITEM_STORY_150015,Mặt nạ có hình dạng giống như khuôn mặt của Quái vật. Nó truyền khao khát chiến đấu mãnh liệt.
ITEM_STORY_150016,Mặt nạ có hình dạng giống như khuôn mặt của Tiên hắc ám. Nó phát ra hào quang của ánh trăng dịu nhẹ.
ITEM_STORY_150017,Mặt nạ có hình dạng giống như khuôn mặt của Ác quỷ. Nó dường như phát ra tiếng thì thầm của quỷ dữ.
ITEM_STORY_150018,Mặt nạ có hình dạng giống như khuôn mặt của Xương ma. Nó có mùi giống như xác chết.
ITEM_STORY_150019,Người ta nói rằng mỗi một trăm năm sẽ có một giọt của thuốc này tại Dòng suối Linh hồn. Đây là loại thuốc chữa bách bệnh cực hiếm và công hiệu.
ITEM_STORY_150020,"Một số lá bùa kỳ lạ có thể xua đuổi những linh hồn gây hại. Sau khi sử dụng, chúng sẽ bị vô hiệu trong khoảng thời gian ngắn."
ITEM_STORY_150021,Vòng tay thiêng được tạo bởi các Hiệp sĩ Thần thánh của Nhà thờ Lua. Nó là dụng cụ phép thuật cổ đại và ngày nay chỉ một vài chiếc còn tồn tại.
ITEM_STORY_150022,Mặt nạ có hình dạng giống như khuôn mặt của Thằn lằn. Nó có thể phát ra hào quang của nhà hiền triết.
ITEM_STORY_150023,Phiên bản nhỏ nhất của một trong các 'mặt' của Mountain Fortress. Bộ mặt sống động và rực rỡ này cho cảm giác đa cảm và rất đẹp mắt.
ITEM_STORY_150024,Phiên bản nhỏ nhất của một trong các 'mặt' của Mountain Fortress. Có thể cảm nhận trí tuệ sắc sảo từ khuôn mặt trầm lặng này.
ITEM_STORY_150025,Phiên bản nhỏ nhất của một trong các 'mặt' của Mountain Fortress. Có thể cảm thấy bản chất hung dữ và hiếu chiến của khuôn mặt tức giận này.
ITEM_STORY_150026,"Phiên bản nhỏ nhất của hạt nhân Mountain Fortress. Là một nguồn năng lượng vô hạn, nó giúp tăng sức mạnh cho chủ nhân của mình."
ITEM_STORY_150027,Mặt nạ có hình dạng giống như khuôn mặt của Khổng lồ Băng giá. Có thể cảm nhận thấy sức mạnh của núi tuyết từ chiếc mặt nạ này.
ITEM_STORY_150028,Chòm lông mào được các Hiệp sĩ Cận vệ của Orvelia sử dụng trước Cuộc chiến chống Ác quỷ. Có thể cảm nhận được tinh thần kiên quyết quả cảm của các hiệp sĩ từ chòm lông mào này.
ITEM_STORY_150029,Dao găm phép thuật cổ đại được cho là dùng để thực hiện các vụ ám sát. Nó bị yểm thần chú xấu xa để quấy rối mana.
ITEM_STORY_150030,Thẻ bài chứa mê lực mạnh mẽ bị rơi trong rừng sâu. Có vẻ như là thứ đồ của ai đó đánh rơi mất. Nghe nói ma nữ Eucalytus đã tạo ra thứ này để tưởng nhớ cái chết của người quan trọng nhất với bản thân mụ.
ITEM_STORY_150031,"Một công cụ thần kỳ khắc theo hình Mặt trời, được làm từ loại đá có trong tinh chất lửa và có khả năng thanh tẩy tất cả năng lượng ác quỷ xung quanh người sở hữu công cụ này."
ITEM_STORY_150032,"Quả cầu được hai người thương yêu trao tặng nhau. Chúng đại diện cho sự gắn bó vĩnh cửu của hai tâm hồn, ngay cả khi họ bị chia cách."
ITEM_STORY_150033,Cuốn sách mang ma thuật của quỷ dữ. Nó chứa đầy những câu thần chú mà quỷ dữ đã dạy cho loài người.
ITEM_STORY_150034,Mặt nạ tạo ra từ khuôn mặt của rồng. Tiếng gào thét của cái ác như đốt cháy vang dội.
ITEM_STORY_150035,"Nhẫn hắc ám giấu những linh hồn ác mộng. Một khi bị hút hồn vào nhẫn, bạn sẽ bị linh hồn cướp đi sinh thể và nhốt vào giấc mơ với trạng thái linh hồn."
ITEM_STORY_150036,"Một loại lông vũ chứa phương trình luyện kim chuyển hóa các vật tương đương. Phương trình này sẽ kích hoạt khi tên kẻ địch được khắc trên cơ thể người dùng, làm kẻ địch và chủ nhân của chúng suy yếu trong thời gian ngắn."
ITEM_STORY_150037,Bình hoa được đặt trước mộ của một tướng quân hi sinh thân mình ở trận chiến với ma tộc. Trong đó là nước sông Eden linh nghiệm lấp lánh chảy qua.
ITEM_STORY_150038,"Mạng che có vẻ quá kỳ cục và rườm rà để sát thủ sử dụng, nhưng thực tế, đây lại chính là công cụ thần kỳ giúp đánh lừa mục tiêu."
ITEM_STORY_150039,Phiên bản nhỏ nhất của trang sức móng tay mà Protianus đã đeo. Báu vật phép thuật rất đắt tiền được làm từ vàng đầy quyến rũ.
ITEM_STORY_150040,Vũ khí thần bí được thiết kế theo cây đinh ba của Protianus. Nó mang sức mạnh của nước như một cơn sóng thần.
ITEM_STORY_150041,Phiên bản nhỏ nhất của chiếc nhẫn mà Protianus đã đeo. Nó được yểm câu thần chú nguyền rủa và vô hiệu hóa kẻ thù.
ITEM_STORY_150042,Viên đá quý màu xanh dương đã từng được đặt trên vương miện của Protianus. Viên đá trong suốt đại diện cho sự bảo hộ.
ITEM_STORY_150043,"Thanh đại đao chói sáng của Velkazar, Người tra tấn quái vật. Ngọn lửa của nó trông mạnh mẽ đến mức có thể nhấn chìm mọi thứ."
ITEM_STORY_150044,"Phần đuôi chói sáng của Velkazar, Người tra tấn quái vật. Trông nó giống như con quỷ xà cuộn mình trong lửa."
ITEM_STORY_150045,"Gông cùm chói sáng của Velkazar, Người tra tấn quái vật. Gông cùm này được yểm Ma thuật đen để kiềm chế nguồn năng lượng chỉ chực trào ra."
ITEM_STORY_150046,"Một trong những chiếc sừng chói sáng của Velkazar, Người tra tấn quái vật. Cổng này hoạt động như một kênh giải phóng sức mạnh linh hồn."
ITEM_STORY_150047,"Cuốn sách của tên phù thủy điên lang thang khắp miền hoang dã. Cuốn sách bị nguyền rủa này được tạo nên từ máu và da người. Nó sử dụng mana giúp chủ nhân của nó đạt trạng thái điên loạn mà không mất đi lý trí. Tuy nhiên, cuốn sách sẽ không ngừng tiêu tốn mana, cho đến lúc chủ nhân của nó cạn kiệt mana và bị hủy diệt."
ITEM_STORY_150048,"Cây sáo cổ xưa được tạo nên từ xương của Orox, quái thú canh giữ núi tuyết. Nó chứa đựng âm giai đầy mê hoặc giúp tăng sĩ khí chiến binh. Khi nghe âm thanh từ cây sáo, các chiến binh có thể được tăng một chút tốc độ chạy."
ITEM_STORY_150049,"Con sư tử bằng bạc có đôi mắt được làm từ lam ngọc, là biểu tượng của Hoàng gia Orvel. Nó được yểm ý niệm canh giữ vương quốc, bảo vệ chủ nhân khỏi quỷ dữ."
ITEM_STORY_150051,Vật bí ẩn có hình dạng giống như một quả bí ngô buồn rầu. Nó sẽ phát ra tiếng động kỳ quái khi treo gần chủ nhân.
ITEM_STORY_150052,Vật bí ẩn có hình dạng giống như một quả bí ngô điên cuồng. Nó sẽ gắt gỏng đầy giận dữ khi treo gần chủ nhân.
ITEM_STORY_150053,Đặc sản kỳ lạ đến từ vùng đất xa xôi cắt ngang qua biển. Nó được ăn trong lễ mừng mùa thu hoạch.
ITEM_STORY_150055,Sao trang trí ban phước cho những đêm thiêng liêng. Nó mọc trên bầu trời và tỏa sáng.
ITEM_STORY_150056,Món đồ thổi bay những nỗi âu lo của năm 2017 để có một khởi đầu tươi mới trong năm 2018.
ITEM_STORY_150057,Bùa bí ẩn giúp loại bỏ xui xẻo và mang đến may mắn. Nó được tạo bởi một nhà thiết kế những món đồ phép thuật nổi tiếng người nước ngooài.
ITEM_STORY_150058,Đồ chơi hình gà con bé bỏng tượng trưng cho sự ngây thơ của trẻ.
ITEM_STORY_150059,"Thức quà tinh tế của Orvel mà bất cứ ai không chịu nổi mùa hè oi bức đều nên nếm thử.\n\nUống một ngụm để giải nhiệt, thêm ngụm nữa để thổi bay cái nóng mùa hè."
ITEM_STORY_150060,Loại dây chuyền uy lực dành riêng cho Thỏ trăng khổng lồ Lulu.\nDây chuyền này được chế tác từ những mảnh trăng tròn tinh luyện.\nPhép thuật của trăng tròn sẽ ngấm vào toàn bộ cơ thể của người đeo ngay khi họ sử dụng.
ITEM_STORY_150061,Vật phẩm kỳ bí có hình dạng giống như một trái bí ngô vui vẻ. Nó giúp tăng năng lượng của chủ nhân.
ITEM_STORY_150062,Vật phẩm kỳ dị có hình dạng trông như trái bí ngô với điệu bộ ngạc nhiên. Vẻ quái đản của nó khiến ai nhìn vào cũng giật mình.
ITEM_STORY_150063,"Cuốn bách khoa toàn thư về các loài Thú lai trên Lục địa Orvelia. Là ấn bản giới hạn, cuốn sách có chân dung cắt bóng của các loài Thú lai được dệt bằng chỉ vàng."
ITEM_STORY_150064,Loại nước hoa mà Nữ hoàng vàng huyền thoại đã sử dụng. Bất cứ ai ngửi thấy mùi hương của loại nước hoa huyền thoại này đều sẽ bị mê hoặc.
ITEM_STORY_150065,Hộp nhạc pha lê được tìm thấy trong đống tàn tích của Cộng hòa Galluah. Hộp nhạc ngân vang giai điệu thật đẹp mà đượm buồn.
ITEM_STORY_150066,Con lắc được làm từ đá thạch anh tím. Nó có thể nhận biết được rủi ro và xua đuổi tà khí.
ITEM_STORY_150067,Một bức tượng bằng vàng về một nữ thần cầm cành nguyệt quế. Nó mang chiến thắng đến cho chủ nhân.
ITEM_STORY_150068,Một bộ phận lấy từ cỗ máy bí ẩn thời cổ đại. Người ta đồn rằng bộ phận này thuộc về một thiết bị dịch chuyển tức thời.
ITEM_STORY_150508,"Kẹo bông hình trái tim, món phải có trong các chuyến dã ngoại!\nCho vào miệng là tan liền!"
ITEM_STORY_150501,"Nguồn sức mạnh của Nữ thần vực thẳm Xanadus. Dù con mắt này đã bị cắt rời khỏi cơ thể, nhưng đồng tử của nó trông vẫn như đang chuyển động."
ITEM_STORY_150502,Phụ kiện cài tóc của Nữ thần vực thẳm Xanadus. Vương miện hình rắn tỏa ra mùi hương chết chóc.
ITEM_STORY_150503,"Đồ trang trí móng tay của Nữ thần vực thẳm Xanadus, được làm từ một loại hợp kim đặc biệt chưa ai biết tên."
ITEM_STORY_150504,Món ăn không thể thiếu trong ngày Lễ Tạ ơn. Món gà tây nướng tươi ngon kết hợp hoàn hảo với nước sốt đặc biệt tại Quán trọ anh hùng.
ITEM_STORY_150505,"Phiên bản thu nhỏ của cây thông Noel huyền thoại. Dù không ban được điều ước nào nữa, nhưng nó vẫn có chất lượng tuyệt hảo để mang lại cho đêm thánh vẻ rực rỡ vô cùng."
ITEM_STORY_150506,Tiếng kèn lệnh trumpet rộn ràng này lan tỏa phước lành của mặt trời mới ló dạng.
ITEM_STORY_150507,"Trao tặng bạn tấm huy chương này như một lời ngợi khen tài năng xuất chúng, phong độ đỉnh cao và thành tích vượt trội của bạn. \n- Hiệu trưởng Rephy"
ITEM_STORY_150509,"Trong thời kỳ cổ đại, Thần vương Cain đã dẫn dắt vương quốc sa mạc Sekireinel đến thời đại hoàng kim.\nĐồng xu kỷ niệm này được chế tác từ vàng mà Thần vương phát hiện thấy ở sa mạc.\nĐồng xu chứa đựng sức mạnh thần bí và tỏa ra sức nóng cùng với quyền năng của mặt trời khi cầm."
ITEM_STORY_150510,Cổ vật mà Hexipolia sử dụng trước khi dùng xúc xắc.\nHễ nhìn vào con lắc chao qua chao lại thì sẽ bị chìm vào thế giới ảo ảnh.
ITEM_STORY_150511,"Trong thế gian có những người được gọi là vua đầu bếp.\nĐó là danh hiệu chỉ dành cho đầu bếp đỉnh nhất, người làm nên bước ngoặt lớn trong lịch sử nấu nướng.\nCuốn sách quý giá này ghi chép lại công thức nấu ăn hàng đầu thế giới và cả xuất xứ nguyên liệu để làm ra món ăn cũng được ghi chép lại.\n\nDĩ nhiên là nó cũng ghi lại việc tìm kiếm nguyên liệu phù hợp vất vả, và nguy hiểm như thế nào...\n\nCó thể tham khảo thêm rằng món ăn thượng hạng của vua đầu bếp đã viết ra sách dạy nấu ăn đầu tiên chính là bánh mì kẹp."
ITEM_STORY_150512,Món hầm tốt cho sức khỏe làm bằng nguyên liệu từ khắp các miền lục địa Orbis.\nMón ăn này có thành phần dinh dưỡng và vi lượng phong phú giúp tăng cường khí lực cho con người.\nGiá cả cũng tương đối rẻ để có thể mua bồi bổ.\nĐây là món ăn hảo hạng mang tinh thần phục vụ của Juno\ndành cho những ai đến quán trọ anh hùng với cơ thể mệt mỏi.
ITEM_STORY_150513,"Món tráng miệng được làm ra khi dùng giêlatin của chất nhờn.\nSau khi trộn các nguyên liệu có vị ngọt như nước ép trái cây, đường... với nhau,\nsau đó đun lên cho nguyên liệu tan chảy và để cô đặc lại sẽ được món tráng miệng đơn giản.\nĐây là món ăn được làm từ quái vật nên Juno không thích đặt tên nó bằng tên của mình,\nnhưng Yanne đã lén viết tên của Juno vào thực đơn...\n\nNgười ta nói khi để lâu thì giêlatin sẽ hồi sinh lại thành chất nhờn...?"
ITEM_STORY_9999,Mảnh vỡ sức mạnh được tạo bằng năng lượng thuần khiết từ vệt nứt không gian.
ITEM_STORY_10000,Tinh chất được tạo bằng năng lượng thuần khiết từ vệt nứt không gian. Nó có chứa sức mạnh lớn giúp chủ nhân vượt qua giới hạn của họ.
ITEM_STORY_20001,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi công lý.
ITEM_STORY_20002,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi sức mạnh uy lực.
ITEM_STORY_20003,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi sự sáng suốt khi phán đoán.
ITEM_STORY_20004,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi hành động chiến lược.
ITEM_STORY_20005,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi đức hạnh của sự kiên nhẫn chịu đựng.
ITEM_STORY_20006,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi sự hài hòa trong thế giới.
ITEM_STORY_20007,Mảnh vỡ sức mạnh được tạo bằng những linh hồn theo đuổi cuộc sống may mắn và được ban phước.
ITEM_STORY_20101,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi công lý.
ITEM_STORY_20102,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi sức mạnh uy lực.
ITEM_STORY_20103,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi sự sáng suốt khi phán đoán.
ITEM_STORY_20104,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi hành động chiến lược.
ITEM_STORY_20105,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi đức hạnh của sự kiên nhẫn.
ITEM_STORY_20106,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi sự hài hòa trong thế giới.
ITEM_STORY_20107,Tinh chất sức mạnh được tạo bằng những linh hồn theo đuổi cuộc sống may mắn và được ban phước.
ITEM_STORY_30001,Cuốn sách kỹ năng chứa kiến thức dành cho các hiệp sĩ tập sự.
ITEM_STORY_30002,Cuốn sách kỹ năng chứa kiến thức dành cho các hiệp sĩ chưa có kinh nghiệm.
ITEM_STORY_30003,Cuốn sách kỹ năng chứa kiến thức dành cho các hiệp sĩ thường trực.
ITEM_STORY_30004,Cuốn sách kỹ năng chứa kiến thức dành cho các hiệp sĩ kỳ cựu.
ITEM_STORY_30005,Cuốn sách kỹ năng được viết bởi một hiệp sĩ hàng đầu giàu kinh nghiệm.
ITEM_STORY_30006,Cuốn sách kỹ năng chứa kiến thức dành cho các chiến binh tập sự.
ITEM_STORY_30007,Cuốn sách kỹ năng chứa kiến thức dành cho các chiến binh chưa có kinh nghiệm.
ITEM_STORY_30008,Cuốn sách kỹ năng chứa kiến thức dành cho các chiến binh thường trực.
ITEM_STORY_30009,Cuốn sách kỹ năng chứa kiến thức dành cho các cựu chiến binh.
ITEM_STORY_30010,Cuốn sách kỹ năng được viết bởi một chiến binh hàng đầu giàu kinh nghiệm.
ITEM_STORY_30011,Cuốn sách kỹ năng chứa kiến thức dành cho các sát thủ tập sự.
ITEM_STORY_30012,Cuốn sách kỹ năng chứa kiến thức dành cho các sát thủ chưa có kinh nghiệm.
ITEM_STORY_30013,Cuốn sách kỹ năng chứa kiến thức dành cho các sát thủ thường trực.
ITEM_STORY_30014,Cuốn sách kỹ năng chứa kiến thức dành cho các sát thủ kỳ cựu.
ITEM_STORY_30015,Cuốn sách kỹ năng được viết bởi một sát thủ xuất sắc giàu kinh nghiệm.
ITEM_STORY_30016,Cuốn sách kỹ năng chứa kiến thức dành cho các cung thủ tập sự.
ITEM_STORY_30017,Cuốn sách kỹ năng chứa kiến thức dành cho các cung thủ chưa có kinh nghiệm.
ITEM_STORY_30018,Cuốn sách kỹ năng chứa kiến thức dành cho các cung thủ thường trực.
ITEM_STORY_30019,Cuốn sách kỹ năng chứa kiến thức dành cho các cung thủ kỳ cựu.
ITEM_STORY_30020,Cuốn sách kỹ năng được viết bởi một cung thủ xuất sắc giàu kinh nghiệm.
ITEM_STORY_30021,Cuốn sách kỹ năng chứa kiến thức dành cho các thợ cơ khí tập sự.
ITEM_STORY_30022,Cuốn sách kỹ năng chứa kiến thức dành cho các thợ cơ khí chưa có kinh nghiệm.
ITEM_STORY_30023,Cuốn sách kỹ năng chứa kiến thức dành cho các thợ cơ khí thường trực.
ITEM_STORY_30024,Cuốn sách kỹ năng chứa kiến thức dành cho các thợ cơ khí kỳ cựu.
ITEM_STORY_30025,Cuốn sách kỹ năng được viết bởi một thợ cơ khí xuất sắc giàu kinh nghiệm.
ITEM_STORY_30026,Cuốn sách kỹ năng chứa kiến thức dành cho các phù thủy tập sự.
ITEM_STORY_30027,Cuốn sách kỹ năng chứa kiến thức dành cho các phù thủy chưa có kinh nghiệm.
ITEM_STORY_30028,Cuốn sách kỹ năng chứa kiến thức dành cho các phù thủy thường trực.
ITEM_STORY_30029,Cuốn sách kỹ năng chứa kiến thức dành cho các phù thủy kỳ cựu.
ITEM_STORY_30030,Cuốn sách kỹ năng được viết bởi một phù thủy xuất sắc giàu kinh nghiệm.
ITEM_STORY_30031,Cuốn sách kỹ năng chứa kiến thức dành cho các giáo sĩ tập sự.
ITEM_STORY_30032,Cuốn sách kỹ năng chứa kiến thức dành cho các giáo sĩ chưa có kinh nghiệm.
ITEM_STORY_30033,Cuốn sách kỹ năng chứa kiến thức dành cho các giáo sĩ thường trực.
ITEM_STORY_30034,Cuốn sách kỹ năng chứa kiến thức dành cho các giáo sĩ kỳ cựu.
ITEM_STORY_30035,Cuốn sách kỹ năng được viết bởi một giáo sĩ cấp cao giàu kinh nghiệm.
ITEM_STORY_40001,Chai rỗng đặc biệt của May (Nhỏ). Nó mang kết cấu đặc biệt có thể chứa kinh nghiệm và kiến thức.
ITEM_STORY_40002,Chai rỗng đặc biệt của May (Trung bình). Nó mang kết cấu đặc biệt có thể chứa kinh nghiệm và kiến thức.
ITEM_STORY_40003,Chai rỗng đặc biệt của May (Lớn). Nó mang kết cấu đặc biệt có thể chứa kinh nghiệm và kiến thức.
ITEM_STORY_40004,Chai rỗng đặc biệt của May (Rất lớn). Nó mang kết cấu đặc biệt có thể chứa kinh nghiệm và kiến thức.
ITEM_STORY_40005,Chai cỡ nhỏ có chứa đầy kinh nghiệm và kiến thức.
ITEM_STORY_40006,Chai cỡ trung bình có chứa đầy kinh nghiệm và kiến thức.
ITEM_STORY_40007,Chai cỡ lớn có chứa đầy kinh nghiệm và kiến thức.
ITEM_STORY_40008,Chai cỡ rất lớn có chứa đầy kinh nghiệm và kiến thức.
ITEM_STORY_40009,Chai rỗng đặc biệt của May (Cao cấp). Nó mang kết cấu đặc biệt có thể chứa kinh nghiệm và kiến thức.
ITEM_STORY_40010,Chai cao cấp có chứa đầy kinh nghiệm và kiến thức.
ITEM_STORY_40111,Một chiếc bình bí ẩn cỡ nhỏ tỏa ra luồng khí hắc ám. Chất lỏng đỏ như máu tự làm đầy khi người dùng sử dụng HP. Chất lỏng màu đỏ được cho là có thể chuyển hóa thành bất kỳ loại khoáng chất nào.
