KEY,"Thai"
INN_ERZE_CONNECT_CONVERSATION03,"ไม่ ข้าไม่มีทางกลับไปเป็นเหมือนเดิมได้แล้ว ฮี่ฮี่ อะไรล่ะ เจ้าจะให้ข้ายอมละทิ้งความตื่นเต้นที่ข้ารู้สึกนี้และกลับไปสิ้นหวังเหมือนเมื่อก่อนเหรอ!? ไม่ ไม่มีทาง! ข้าไม่มีทางกลับไป... แต่... หากข้ากลับไป... มันคงจะมีเพียงเหตุผลเดียวที่ข้าทำเช่นนั้น... ใช่... หากข้ากลับไป... ก็เพื่อนางคนเดียว"
INN_ERZE_GREETING02,"เราเคยพบกันแล้วนิ... อ่า ฮ่า ฮ่า เราเจอกันอีกแล้วนะ"
INN_ERZE_CONVERSATION04,"แวมไพร์ต่างจากปีศาจโดยสิ้นเชิง ข้ายอมรับว่าพวกปีศาจขั้นสูงถือว่าอยู่ในเกณฑ์ที่ดี แต่ที่พวกเหลือไม่มีค่าแม้แต่น้อยนิด"
INN_ERZE_CONVERSATION05,"เลือดแห่งผู้เสื่อมทรามรสชาติดีมาก... มันทำให้ข้ารู้สึกเคลิบเคลิ้ม ใช่แล้ว เคลิบเคลิ้ม!"
INN_ERZE_GIFT02,"เจ้ามีรสนิยมดีนะ และเจ้าก็ดูน่ารักขึ้นทุกครั้งที่เราเจอกันเลย!"
INN_NERAXIS_CONNECT_GREETING_MAX,"...ก็ได้ ข้ายินดีที่ได้เจอเจ้า! ฮึ่ม..."
INN_NERAXIS_CONNECT_CONVERSATION01,"Lilia เหรอ อ๋อ เจ้าเด็กน่ารำคาญนั่นใช่ไหม ชิ นางเข้ามาขวางทางตลอด"
INN_NERAXIS_CONNECT_CONVERSATION02,"ทำไมเจ้ามัมมี่นั่นไม่ไสหัวไปสักที บางครั้งข้าอยากจะกำจัดเขาซะเหลือเกิน"
INN_NERAXIS_CONNECT_CONVERSATION03,"ทำไมข้าถึงชอบ Laias งั้น ฮึ่ม ร-เราไม่จำเป็นต้องมีเหตุผลที่จะชอบใครสักคนนี่นา... ไม่ เดี๋ยวนะ! แล้วเจ้ารู้ได้ไง!?"
INN_NERAXIS_GREETING02,"ฮึ่ม เจ้าอีกแล้วรึ เจ้ามนุษย์"
INN_NERAXIS_CONVERSATION04,"หา เจ้าต้องการความช่วยเหลือเหรอ ฮึ่ม ปัญหามากซะจริง"
INN_NERAXIS_CONVERSATION05,"ฮ่า ใช่แล้ว มังกรดำแข็งแกร่งที่สุด!"
INN_NERAXIS_GIFT02,"ข้าไม่ต้องการสิ่งนั้น ทำไมเจ้าถึง..."
INN_SERIA_CONNECT_GREETING_MAX,"อ่า เฮ้... เจ้าเป็นยังไงบ้าง"
INN_SERIA_CONNECT_CONVERSATION01,"ในทุกคืนที่แสนสาหัสที่ Erze ทนทุกข์ทรมานอยู่ในความเจ็บปวด... ข้าทำอะไรให้นางไม่ได้เลยสักนิด บางทีมันอาจจะเป็นข้าเองที่ทำให้นางกลายเป็นสิ่งที่นางเป็นอยู่ในขณะนี้ ใช่ทั้งหมดนี้มันเป็นความผิดของข้าเอง..."
INN_SERIA_CONNECT_CONVERSATION02,"สิ่งที่ข้าสามารถทำได้ก็คือส่งวิญญาณนางไปสู่สุคติ ไม่มีทางอื่นแล้ว เมื่อไหร่ก็ตามที่ข้าคิดถึงเรื่องนี้ ข้ารู้สึกว่าหัวใจของข้าแตกสลายทุกครั้ง... จิตใจของข้าปฏิเสธที่จะยกดาบเพื่อต่อสู้กับน้องสาวของข้า"
INN_SERIA_CONNECT_CONVERSATION03,"ข้า... ข้าอยากจะกล่าวขอบคุณ ขอบคุณที่พูดคุยกับข้า... รับฟังข้า ถ้าเราได้เจอกันอีก..."
INN_SERIA_GREETING02,"ข้าบอกเจ้าแล้วไม่ใช่เหรอไงว่าข้าไม่ขอรับคำขอใดๆ"
INN_SERIA_CONVERSATION04,"ข้ามาที่นี่เพื่อตามหาคนๆ หนึ่ง ข้าไม่จำเป็นต้องบอกเจ้าว่าข้าตามหาใครอยู่หรอกใช่ไหม ...คนที่ข้าตามหาคือน้องสาวของข้าเอง ข้ากำลังตามหาน้องสาวของข้าอยู่"
INN_SERIA_CONVERSATION05,"เราเผอิญเจอกันค่อนข้างบ่อยนะ เจ้ากำลังตามหาใครอยู่เหมือนกันรึเปล่า หากคนๆ นั้นเป็นสหายหรือครอบครัวของเจ้า จงรักษาพวกเขาไว้ให้ดี..."
INN_SERIA_GIFT02,"... ขอบคุณ ข้าแค่... ข้าขอโทษและซาบซึ้งใจจริงๆ"
INN_LUCIAS_CONNECT_GREETING_MAX,"ขอให้คำอวยพรแห่ง Lua จงสถิตอยู่กับเจ้า"
INN_LUCIAS_CONNECT_CONVERSATION01,"อ้ะ Stardust มาเยี่ยมที่นี่ด้วย พวกเขาเคยมาเยี่ยมบ้านเกิดของข้าอย่างน้อยปีละหนึ่งครั้งเมื่อข้ายังเด็ก เราไปดูกันดีไหมว่า Esker ยังอยู่หรือเปล่า"
INN_LUCIAS_CONNECT_CONVERSATION02,"บางครั้งความทรงจำของข้าก็ทรยศข้าเอง อดีตของข้าและความทรงจำของนักบุญแห่งพรคนก่อน..."
INN_LUCIAS_CONNECT_CONVERSATION03,"อัศวินศักดิ์สิทธิ์ นักบุญ... ตำแหน่งของข้าไม่ได้เป็นตัวกำหนดสิ่งที่ข้าต้องทำ ข้าเพียงแค่ทำทุกอย่างเพื่อช่วยผู้ที่ดิ้นรนด้วยความเจ็บปวดและความทุกข์ทรมานก็เท่านั้นเอง"
INN_LUCIAS_GREETING02,"ยินดีที่ได้เจ้ากลับมานะ มาร่วมกล่าวคำสรรเสริญกับข้าก่อนมื้ออาหารกันดีกว่า"
INN_LUCIAS_CONVERSATION04,"เจ้าสงสัยว่ามีนักบุญคนอื่นที่ไม่ใช่ข้าใช่ไหม อืมม ข้ายังไม่เคยเจอพวกเขา แต่ใช่ มีนักบุญแบบข้าทั้งหมดสามคน"
INN_LUCIAS_CONVERSATION05,"ข้าเคยเป็นคนถือธงในตอนที่ข้าเป็นอัศวินศักดิ์สิทธิ์ ใครจะคิดว่าอดีตของนักบุญจะเป็นคนถือธงด้วย ฮ่าฮ่าฮ่า"
INN_LUCIAS_GIFT02,"เจ้าเป็นคนที่เอื้อเฟื้อมากที่ให้ของขวัญแก่ข้า แต่ข้าต้องขอบอกว่ามันเกินกว่าที่ข้าควรจะได้รับ หากข้าไปเจอคนที่ต้องการจริงๆ ข้าจะมอบสิ่งนี้ให้แก่พวกเขาได้ไหม"
INN_CHRISHA_CONNECT_GREETING_MAX,"อัศวินที่ดีต้องรู้ว่าเมื่อไหร่ควรจะผ่อนคลาย จงพักผ่อนซะ"
INN_CHRISHA_CONNECT_CONVERSATION01,"การเป็นผู้สอบสวนใต้บังคับบัญชาโดยตรงต่อองค์จักรพรรดิไม่ใช่เรื่องง่าย แต่เป็นเรื่องที่น่าภาคภูมิใจ"
INN_CHRISHA_CONNECT_CONVERSATION02,"*เฮ้อ* ไม่มีเจ้าหน้าที่ระดับสูงและขุนนางในจักรวรรดิหรือใน Orvelia ที่ดูน่าไว้วางใจเลย"
INN_CHRISHA_CONNECT_CONVERSATION03,"ทำไมเจ้าไม่ลองเข้าร่วมอัศวินเวทมนตร์แห่ง Velchia ดูล่ะ ข้าบอกได้เลยว่าเจ้ามีคุณสมบัติครบทุกประการ"
INN_CHRISHA_GREETING02,"เจ้ามาแล้ว เจ้ากินอิ่มจนพร้อมที่จะรบรึยัง"
INN_CHRISHA_CONVERSATION04,"เจ้าเคยเล่นหมากรุกไหม"
INN_CHRISHA_CONVERSATION05,"ข้าอยากจะคุยกับเจ้าหญิงแห่ง Orvelia สักครั้ง"
INN_CHRISHA_GIFT02,"ถ้าเจ้ายืนยัน ข้าจะรับมันไว้ก็แล้วกัน"
INN_NIA_CONNECT_GREETING_MAX,"*ฟืด* อาหาร... มากินด้วยกันไหม...?"
INN_NIA_CONNECT_CONVERSATION01,"นั่นใช่เนื้อไหม? เนื้อสัตว์...ข้าชอบกิน อร่อยจัง..."
INN_NIA_CONNECT_CONVERSATION02,"ปีศาจ... การทดสอบ... บรรพบุรุษของข้า... เปลี่ยนมัน...ให้กลายเป็นอสูรร้ายชั่วช้า... แย่จริง..."
INN_NIA_CONNECT_CONVERSATION03,"ฮื่อ... บางทีข้าก็ชอบลูบหัว...มากเกินไป... ฮี่ ฮี่..."
INN_NIA_GREETING02,"*ฟืด ฟืด* ข้าได้กลิ่นคุ้นๆ นะ..."
INN_NIA_CONVERSATION04,"การล่าช่างน่าตื่นเต้น เพราะข้าจะได้ออกล่าตามใจชอบ..."
INN_NIA_CONVERSATION05,"หน้ากากกระดูก... วัตถุดิบหรือ? เอ๋... น่าเกลียดนะแต่ก็น่ารัก... มีจมูก... แล้วก็เขา..."
INN_NIA_GIFT02,"นี่มัน... ข้าไม่อยากได้... เอาเนื้อสัตว์มา... หืม? ข้าซื้อเนื้อสัตว์ได้เหรอ?"
INN_LAVRIL_CONNECT_GREETING_MAX,"ฮี่ฮี่... ดีใจที่เจ้ามาที่นี่นะ วันนี้เจ้าอยากทำอะไรล่ะ"
INN_LAVRIL_CONNECT_CONVERSATION01,"ผู้คนจากศาสนจักร Lua น่ากลัว แต่ข้ารู้ว่าพวกเขาไม่ใช่คนไม่ดี... ฮี่ฮี่"
INN_LAVRIL_CONNECT_CONVERSATION02,"ผู้คนอยากจะเป็นเพื่อนกับเหล่าแฟรี่และธาตุต่างๆ แต่... ไม่มีใครอยากจะเป็นเพื่อนกับผีเลยเหรอไง"
INN_LAVRIL_CONNECT_CONVERSATION03,"จะ-เจ้าเป็นเพื่อนของเรา... ฮี่ฮี่ เราชอบเจ้าจริงๆ นะ ได้โปรดอยู่กับเราเถอะ"
INN_LAVRIL_GREETING02,"เอ่อ... เราอยู่นี่..."
INN_LAVRIL_CONVERSATION04,"ระ-เราทั้งกลัว... และหนาวเหน็บ..."
INN_LAVRIL_CONVERSATION05,"อ่า... เราเหงา... ไม่ยุติธรรมเลย... เราเป็นใครกันแน่..."
INN_LAVRIL_GIFT02,"ขะ-ขอบคุณนะ ได้โปรดอย่าทิ้งเราไป อยู่กับเราเถอะนะ..."
INN_ESKER_CONNECT_GREETING_MAX,"เกมของข้าจะสิ้นสุดลงเมื่อการแก้แค้นของข้าเสร็จสิ้น ข้าไม่สนหรอกว่ามันจะทำลายตัวข้าหรือไม่\nลูกเต๋าจะกลิ้งไปเรื่อยๆ ไม่มีวันหยุด"
INN_ESKER_CONNECT_CONVERSATION01,"ข้าเคยตกปลากับเขาในตอนที่เรายังเด็ก... เอาจริงๆ ข้าไม่เคยชอบการตกปลาเลย\nข้าเกลียดการใส่เหยื่อที่เบ็ดด้วยไส้เดือนขยะแขยงพวกนั้น"
INN_ESKER_CONNECT_CONVERSATION02,"ข้าจะสอนวิธีการสับไพ่หลังการแสดงให้กับ Ophelia"
INN_ESKER_CONNECT_CONVERSATION03,"ข้าจะกลับไปยัง Stardust เมื่อไหร่เหรอ\nอืม... ข้าจะลองกลับไปคิดดูหากเจ้ามาดูการแสดง"
INN_ESKER_GREETING02,"ฮ่าฮ่าฮ่า เจ้าฝีมือดีขึ้นหนิ!\nมาร่วมมือกับข้าแล้วทำเงินจริงๆ จังๆ สักหน่อยไหม"
INN_ESKER_CONVERSATION04,"เจ้า Lucias นั่นทั้งงี่เง่าและดื้อรั้น\nอย่าบอกเขาว่าข้าอยู่ที่นี่\nเฮ้อ แค่คิดว่าเจอกับเขา ข้าก็ขนลุกแล้ว"
INN_ESKER_CONVERSATION05,"บ่อนลับงั้นเหรอ หึ เจ้าจินตนาการไม่ถึงหรอก\nพวกเขาจะไม่ยอมให้เจ้านั่งที่โต๊ะนอกเสียจากเจ้าจะมีเลือดแวมไพร์เต็มขวด\nไม่เอาน่า อย่าร้องสิ ข้าแค่หยอกเจ้าเล่น"
INN_ESKER_GIFT02,"ช่างของขวัญและไปหาอะไรกินกันเถอะ\nสเต็กปลาดุกเงินที่บีบมะนาวเติมรสสักหน่อยคงจะสมบูรณ์น่าดู"
INN_GLENWYS_CONNECT_GREETING_MAX,"โอ้ เจ้าอยู่นี่เอง ไปหาอะไรกินด้วยกันไหม"
INN_GLENWYS_CONNECT_CONVERSATION01,"บางครั้ง... ข้ารู้สึกว่าข้าไม่สมควรได้รับความชื่นชมที่ข้าเห็นในสายตาของเด็กๆ"
INN_GLENWYS_CONNECT_CONVERSATION02,"ข้าเข้ากับอัศวินชนชั้นสูงได้ดี บางคนถึงกับมาฝึกประลองกับข้า"
INN_GLENWYS_CONNECT_CONVERSATION03,"ข้ารู้สึกซาบซึ้งต่อองค์ฝ่าบาทอยู่เสมอ เป็นเพราะความเมตตาของฝ่าบาทที่ทำให้สามัญชนอย่างข้าสามารถเป็นสิ่งที่ข้าเป็นอยู่ทุกวันนี้"
INN_GLENWYS_GREETING02,"อ้ะ สวัสดี เราเจอกันอีกแล้วนะ"
INN_GLENWYS_CONVERSATION04,"เจ้าหมดภารกิจแล้วใช่ไหม งั้นเราไปฝึกซ้อมด้วยกันดีไหม"
INN_GLENWYS_CONVERSATION05,"ในจักรวรรดินี้เราพิจารณาความสามารถมากกว่าภูมิหลัง ความพยายามอย่างไม่ลดละเป็นหนทางสู่ความสำเร็จเพียงหนทางเดียว"
INN_GLENWYS_GIFT02,"ข้าไม่สมควรได้รับของขวัญเช่นนี้ แต่... ขอบคุณนะ ข้าจะหาทางตอบแทนน้ำใจครั้งนี้ให้ได้"
INN_BERNHEIM_CONNECT_GREETING_MAX,"ดูเหมือนว่าเจ้าจะอารมณ์ดีนะ มีอะไรพิเศษเกิดขึ้นเหรอ"
INN_BERNHEIM_CONNECT_CONVERSATION01,"ดูเหมือนว่าโชคชะตาของข้าจะผูกอยู่กับดาบปีศาจนี้... วันหนึ่งข้าจะสามารถเป็นอิสระจากมันได้ไหมนะ"
INN_BERNHEIM_CONNECT_CONVERSATION02,"เสียงของ ทาร์การิออส กำลังโหยหวนอยู่ภายในหัวของข้า... ขะ..."
INN_BERNHEIM_CONNECT_CONVERSATION03,"ถึงแม้เมื่อก่อนนั้นข้าจะกระหายพลัง แต่ทั้งหมดนั้นก็เป็นเพราะเจตจำนงของข้าไม่แข็งแกร่งพอ ข้าจะไม่มีวันปล่อยให้เรื่องแบบนั้นเกิดขึ้นอีก"
INN_BERNHEIM_GREETING02,"สวัสดี ช่วงนี้ข้าเจอเจ้าบ่อยขึ้นนะ"
INN_BERNHEIM_CONVERSATION04,"เจ้าอยากรู้เรื่องดาบของข้าเหรอ อืม... เจ้าไม่ถามเรื่องนั้นจะดีกว่านะ"
INN_BERNHEIM_CONVERSATION05,"อาการปวดหัวนี้... อ่า ไม่ต้องห่วงหรอก ข้าค่อนข้างจะชินกับมันแล้วละ"
INN_BERNHEIM_GIFT02,"ขอบคุณนะ ข้าจะใช้มันให้เกิดประโยชน์"
INN_YURIA_CONNECT_GREETING_MAX,"ข้ากำลังรอเจ้าอยู่เลย มาสเตอร์แห่งโชคชะตา"
INN_YURIA_CONNECT_CONVERSATION01,"ในขณะที่ข้าตัดเสื้อผ้า ข้าต้องผ่านกระบวนการที่ค่อนข้างพิเศษ นั่นจึงเป็นสาเหตุที่ข้าใช้เวลานานกว่าจะตัดเสื้อผ้าชิ้นหนึ่งเสร็จ"
INN_YURIA_CONNECT_CONVERSATION02,"อืม ถ้าเจ้าคิดดูดีๆ ก็ยอดเยี่ยมทีเดียวเชียวแหละ ข้าไม่ได้เริ่มทำสิ่งนี้เพื่อชื่อเสียงหรือว่าความมั่งคั่ง แต่ข้าก็โด่งดัง ก่อนที่ข้าจะทันรู้ตัวด้วยซ้ำ"
INN_YURIA_CONNECT_CONVERSATION03,"ข้ากลับไปยัง Penteonia ประเทศบ้านเกิดของข้าบ้างเป็นบางครั้งบางคราว ส่วนใหญ่แล้วก็เพื่อตัดชุดให้แก่ราชินี Artemia *คิกๆ*"
INN_YURIA_GREETING02,"ฮ่าฮ่า ดีใจที่ได้เจอเจ้านะ ข้ารู้สึกว่าการพบกันของเราในวันนี้ถูกโชคชะตากำหนดไว้แล้ว"
INN_YURIA_CONVERSATION04,"ไม่ใช่ว่าข้ามีภาพนิมิตของอนาคตที่สมบูรณ์จริงๆ หรอก ข้าแค่สัมผัสได้ว่ามีอะไรที่ไกลเกินกว่าปัจจุบันที่รออยู่เท่านั้น"
INN_YURIA_CONVERSATION05,"ข้าชอบการเดินทาง เจ้าสามารถเห็น สัมผัส และประสบพบเจอสิ่งต่างๆ มากมาย"
INN_YURIA_GIFT02,"ว้าว มากขนาดนี้เลยเหรอ ข้าคงต้องซื้อเครื่องดื่มเลี้ยงเจ้าเป็นการตอบแทนแล้วละ"
INN_CECILIA_CONNECT_GREETING_MAX,"ความกล้าหาญคือพลังที่นำความยุติธรรมมาสู่โลกใบนี้!"
INN_CECILIA_CONNECT_CONVERSATION01,"ข้ามีรองเท้าบู้ทกี่คู่น่ะหรือ\nอืมม แค่สำหรับฝึกซ้อมก็มีประมาณ 100 คู่"
INN_CECILIA_CONNECT_CONVERSATION02,"หือ เจ้าอยากให้ข้าเล่นฮาร์โมนิก้า ฮ่าๆๆ...\nด-เดี๋ยวนะ"
INN_CECILIA_CONNECT_CONVERSATION03,"ถ้าเจ้าเบื่ออยากจะเล่นฟุตบอลมั้ย"
INN_CECILIA_GREETING02,"วันนี้มาเล่นอย่างจริงจังกันเถอะ! ใครจะเล่นกับข้าบ้าง"
INN_CECILIA_CONVERSATION04,"อย่ายอมแพ้นะ! ข้าคอยช่วยเจ้าอยู่!"
INN_CECILIA_CONVERSATION05,"ถ้าเป็นเรื่องกินก๋วยเตี๋ยวเผ็ดๆ ล่ะก็ ข้าจะแพ้ไม่ได้!\nพนันด้วยทอง 5 ก้อนว่าข้ากินก๋วยเตี๋ยวเผ็ดได้มากกว่าเจ้า จะแข่งมั้ย"
INN_CECILIA_GIFT02,"ข้ารักมัน! เจ้ามีอะไรที่อยากได้บ้างมั้ย"
INN_DAKARIS_CONNECT_GREETING_MAX,"มาแล้วหรอ วันนี้จะไม่มานั่งกินข้าวกินปลาด้วยกันซักหน่อยหรือ ฮ่าฮ่าฮ่า...."
INN_DAKARIS_CONNECT_CONVERSATION01,"ถึงจะถูกเรียกว่าปราชญ์ในบรรดามนุษย์กิ้งก่าด้วยกัน แต่ข้าก็ยังต้องเรียนรู้อีกมาก ฮ่าฮ่าฮ่า"
INN_DAKARIS_CONNECT_CONVERSATION02,"เพื่อสันติสุขและอนาคตของคนรุ่นหลัง ข้าจะคอยช่วยเหลือกลุ่มต่อต้านไม่ขาด"
INN_DAKARIS_CONNECT_CONVERSATION03,"เหล่าบรรพบุรุษกำลังปกป้องดูแลและอวยพรวันข้างหน้าของเรา..."
INN_DAKARIS_GREETING02,"ยินดีต้อนรับ สหายคนสนิทของข้าต้องการสิ่งใด"
INN_DAKARIS_CONVERSATION04,"ฮ่าฮ่าฮ่า จะไม่เข้าร่วมกลุ่มต่อต้านหน่อยหรอ"
INN_DAKARIS_CONVERSATION05,"ถึงจะพยายามเพื่อเสรีภาพ แต่การใช้ความรุนแรงไม่ดีนักหรอก"
INN_DAKARIS_GIFT02,"ของขวัญอีกแล้วหรอ... ฮ่าฮ่า แต่ก็ขอบใจมาก"
INN_KIRZE_CONNECT_GREETING_MAX,"หวัดดี กำลังทำตุ๊กตาใหม่อยู่... อยากจะดูไหมล่ะ"
INN_KIRZE_CONNECT_CONVERSATION01,"ถึงจะไม่ชอบการต่อสู้ แต่.. ไม่ควรมีผู้เสียสละแบบข้าเพิ่มขึ้น"
INN_KIRZE_CONNECT_CONVERSATION02,"กินได้ไม่เยอะหลังจากที่ร่างกายกลายเป็นแบบนี้...\nเพราะงั้นเวลาเห็นคนกินเก่งๆแล้วมีความสุขและอิจฉา"
INN_KIRZE_CONNECT_CONVERSATION03,"วันนี้รู้สึกไม่มีแรงเท่าไหร่... ง่วงด้วย\nถ้ารู้สึกว่านอนนานเกินไปล่ะก็ช่วยปลุกด้วยล่ะ....\nเผื่อจะไม่ตื่น... มันน่ากลัวนะ..."
INN_KIRZE_GREETING02,"หวัดดี ไม่เจอกันนานเลยนะ..."
INN_KIRZE_CONVERSATION04,"จะชวนกินข้าวหรอ ฮ่าฮ่า... ไม่เป็นไร ข้าขอดูเฉยๆดีกว่า"
INN_KIRZE_CONVERSATION05,"แค่เห็นคนที่ตกอยู่ในอันตราย... ความรู้สึกที่ว่าต้องเข้าไปช่วยก็เกิดขึ้นทันที"
INN_KIRZE_GIFT02,"หินวิเศษสีแดงที่ปลุกร่างกายของข้า... ได้ยินมาว่าการใช้สารเร่งปฏิกิริยาเวทก็ดีเหมือนกัน"
INN_MAY_INNIDLE01,"อืม... อาหารของ Juno ยอดเยี่ยมที่สุด...! นี่ต้องขายดีเป็นเทน้ำเทท่าแน่ๆ!"
INN_MAY_CONNECT_GREETING_MAX,"ข้าทุ่มเททำงานหนักทุกวันเพื่อจะได้เป็นหญิงสาวที่ร่ำรวยที่สุดใน Orvel!"
INN_MAY_CONNECT_CONVERSATION01,"วันนี้ข้ากำลังคิดว่าจะเดินทางไปจนถึง Central Elidora เพื่อรับของใหม่ๆ ละ!"
INN_MAY_CONNECT_CONVERSATION02,"เมื่อไม่นานมานี้ ข้าเรียนรู้การตัดเย็บเสื้อผ้าเป็นงานอดิเรกแหละ ถ้าข้ามีโอกาส ข้าจะทำอะไรสักอย่างให้เจ้าเหมือนกัน"
INN_MAY_CONNECT_CONVERSATION03,"เจ้ารู้หรือเปล่าว่ามีคนพบสมบัติในทะเลทราย Aegina น่ะ"
INN_MAY_GREETING02,"อ้า! ยินดีต้อนรับ ท่านลูกค้า! โอ้ เดี๋ยวนะ นี่มันโรงแรมนี่…"
INN_MAY_CONVERSATION04,"เจ้าจะแวะที่ร้านของข้าด้วยใช่ไหม"
INN_MAY_CONVERSATION05,"อาหารของ Juno ยอดเยี่ยมที่สุด!"
INN_MAY_GIFT02,"ฮิฮิฮิ ขอบคุณนะ!"
INN_GLADI_INNIDLE01,"อืม ข้ายังได้กลิ่นเถาวัลย์เงินอยู่เลย..."
INN_GLADI_CONNECT_GREETING_MAX,"เฮ้!! เจ้านะ?! มานั่งที่นี่ซะดีๆ!"
INN_GLADI_CONNECT_CONVERSATION01,"ฮ่าฮ่า! วินาทีนั้นที่กำปั้นของข้าบดขยี้คู่ต่อสู้ มันยอดเยี่ยมมากเลย!"
INN_GLADI_CONNECT_CONVERSATION02,"ข้ารวดเร็วและแข็งแกร่ง แม้กระทั่งเมื่อเทียบกับมาตรฐานของเผ่าพันธุ์เรา ข้าสงสัยจังว่าพวกเขาเป็นยังไงบ้าง"
INN_GLADI_CONNECT_CONVERSATION03,"เจ้าอยากรู้ว่าทำไมข้าถึงได้ซื้อเถาวัลย์เงินทั้งหมดนี้ทั้งๆ ที่ไม่มีใครซื้อต่อจากข้างั้นเหรอ เอ่อ เพื่อใช้เองทั้งหมดเลยน่ะสิ!"
INN_GLADI_GREETING02,"หา เฮ้ เป็นยังไงบ้าง"
INN_GLADI_CONVERSATION04,"เถาวัลย์เงินนี้ แบบว่า…ว้าว กลิ่นหอมมากเลย…ฮ่าฮ่าฮ่า!!"
INN_GLADI_CONVERSATION05,"เฮ้! ตลกดีนะที่ได้เห็นเจ้านอกอารีน่าน่ะ!"
INN_GLADI_GIFT02,"วิ้ว! เจ้าเป็นคนดีทีเดียวนะเนี่ย"
INN_VERONICA_INNIDLE01,"อืม ข้าไม่ได้นั่งพักผ่อนสบายๆ มาสักพักแล้ว"
INN_VERONICA_CONNECT_GREETING_MAX,"ข้าไม่ได้มาที่นี่สักพักแล้ว...ให้ความรู้สึกเหมือนใกล้ แต่ก็ไกล"
INN_VERONICA_CONNECT_CONVERSATION01,"กิจกรรมกิลด์ของเจ้าเป็นยังไงบ้าง ข้าจะช่วยอย่างสุดความสามารถเลย"
INN_VERONICA_CONNECT_CONVERSATION02,"ข้าอยากช่วยอีกจริงๆ นะ แต่มันไม่ง่ายเลย ข้าจะพยายามมากกว่านี้"
INN_VERONICA_CONNECT_CONVERSATION03,"หุหุ ข้าสงสัยจังว่าข้าจะสามารถช่วยเจ้าในการเรดครั้งถัดไปได้ไหม"
INN_VERONICA_GREETING02,"ข้าหวังว่าเจ้าจะจัดการพวกสัตว์ชั่วร้ายที่โจมตีเมือง Orvel ต่อไปนะ"
INN_VERONICA_CONVERSATION04,"เวทมนตร์ Rune เหรอ อืม ข้าได้เรียนรู้มาบ้างที่หอคอยนักปราชญ์ ข้ายังรู้จักรูนโบราณด้วยนะ..."
INN_VERONICA_CONVERSATION05,"การจัดการกิลด์ไม่ใช่เรื่องง่าย มีกิลด์เยอะเกินไป..."
INN_VERONICA_GIFT02,"โอ้ เจ้าไม่ต้องทำแบบนี้ก็ได้…อ่า เอ่อ ข้าขอรับไว้ด้วยความยินดีแล้วกัน"
INN_LOMAN_INNIDLE01,"ข้าแค่ออกมาในระหว่างช่วงพัก ที่นี่บรรยากาศดีมากเลย ข้าควรแวะมาให้บ่อยกว่านี้"
INN_LOMAN_CONNECT_GREETING_MAX,"การคุ้มครองราชวงศ์เป็นหน้าที่ที่สำคัญและจริงจัง แต่บางครั้งข้าก็รู้สึกอิจฉาเพื่อนร่วมงานของข้านิดหน่อย เพราะว่าพวกเขาสามารถทำอะไรได้ตามใจ"
INN_LOMAN_CONNECT_CONVERSATION01,"ข้าจะทำทุกอย่างที่ข้าสามารถทำได้เพื่อตอบแทนองค์หญิงสำหรับความเชื่อใจที่เธอมีให้ข้า"
INN_LOMAN_CONNECT_CONVERSATION02,"การแกะสลักไม้เป็นงานอดิเรกเก่าแก่ของข้า ก่อนที่ข้าจะรู้ตัว ห้องของข้าก็เต็มไปด้วยงานไม้แล้ว ฮ่าฮ่า"
INN_LOMAN_CONNECT_CONVERSATION03,"ข้าเห็นใครบางคนที่มีผมยาวตะโกนโห่ร้องยินดีตลอดทั้งวัน ข้าเห็นผู้คนน่าตลกมากมายที่ใช้ชีวิตในแบบของตัวเอง"
INN_LOMAN_GREETING02,"เข้ามาสิ ข้ากำลังแกะสลักไม้ชิ้นหนึ่งจนถึงเมื่อกี้นี้ เจ้าอยากดูไหมล่ะ"
INN_LOMAN_CONVERSATION04,"ครอบครัวของข้าปกป้องคุ้มครองราชวงศ์ Orvel มานานหลายศตวรรษ ในตอนที่ข้ามาที่ปราสาท พ่อของข้าได้มอบมรดกสืบทอดของตระกูลเราให้แก่ข้า"
INN_LOMAN_CONVERSATION05,"ง้าวเล่มนี้ดูค่อนข้างพิเศษทีเดียว ข้าถาม Jin และเขาก็บอกข้าว่ามันมีแก่นแท้ของสัตว์ศักดิ์สิทธิ์โบราณบางชนิด"
INN_LOMAN_GIFT02,"ว่าไงนะ ข้าต้องบอกเจ้าก่อน ข้าจะไม่เปิดคลังหรือเขาวงกตให้เจ้าหรอกนะ ฮ่า ฮ่า"
INN_JUNO_INNIDLE01,"ยินดีต้อนรับ! แต่ว่ามันคือเวลาพักแหละ..."
INN_JUNO_CONNECT_GREETING_MAX,"เจ้ากินอะไรมาหรือยัง ถ้ายัง ข้าสามารถแนะนำอาหารได้นะ!"
INN_JUNO_CONNECT_CONVERSATION01,"ไข่ออนเซ็นรสชาติยอดเยี่ยมมาก! มันยังเป็นหนึ่งในอาหารแบบง่ายๆ จานโปรดของข้าด้วย!"
INN_JUNO_CONNECT_CONVERSATION02,"ทุกวันนี้ธุรกิจดีงาม ข้ารู้สึกยอดเยี่ยมมาก!"
INN_JUNO_CONNECT_CONVERSATION03,"ลูกค้าเยอะแยะเลย ใช่ไหมล่ะ ทั้งหมดต้องขอบคุณคนที่เจ้าก็รู้ว่าใคร ฮ่าฮ่าฮ่า"
