KEY,"Vietnamese"
INN_MITRA_CONVERSATION04,"Hồi đó mọi chuyện đều tốt đẹp. Ông già ấy tuy nghiêm khắc nhưng lại rất quan tâm đến quân của mình.\nVậy nên khi ông ấy rời quân đội... Thì ta cũng bỏ luôn! Ha ha ha!"
INN_MITRA_CONVERSATION05,"Không biết ông già ấy đang làm gì."
INN_MITRA_GIFT02,"Ôi, cảm ơn nhiều."
INN_MITRA_CONNECT_GREETING_MAX,"Ơ? Bạn vẫn còn sống à?"
INN_MITRA_CONNECT_CONVERSATION01,"Cây súng này làm tâm trạng ta tốt hơn. Dù nó cũng có chút dở hơi giống ta."
INN_MITRA_CONNECT_CONVERSATION02,"Kkk! Đôi lúc tên nhóc này thì thầm với ta đấy? Bắn! Bắn! Bắn đi! Nó nói vậy đấy! Kehehehe!"
INN_MITRA_CONNECT_CONVERSATION03,"Bạn có biết? Có một tên rất đáng gờm trong số những tay săn kiếm tiền thưởng xuất thân từ hải quân đế quốc. Tên đó mà nhắm đến bạn thì cảm thấy thế nào?"
INN_RICARDO_GREETING02,"Ngươi khỏe chứ? Sức khỏe là vốn quý!"
INN_RICARDO_CONVERSATION04,"Xem ra ngươi cũng chăm chỉ luyện tập đấy! Wa ha ha ha!!!"
INN_RICARDO_CONVERSATION05,"Rượu à? Ta thích! Nhưng mà tửu lượng của ta không được như xưa nữa đâu!"
INN_RICARDO_GIFT02,"Ta sẽ mua mấy bộ quần áo mới cho lũ nhỏ! Ha ha ha ha!"
INN_RICARDO_CONNECT_GREETING_MAX,"Hahaha, trông sắc mặt bạn ổn nhỉ!!"
INN_RICARDO_CONNECT_CONVERSATION01,"Nếu chiến đấu với bọn ma tộc sẽ thấy… thiệt hại người dân còn lớn hơn cả chiến tranh với loài người…"
INN_RICARDO_CONNECT_CONVERSATION02,"Bạn hỏi tôi bao nhiêu tuổi? Hahaha, tôi ở cái tuổi có nghỉ hưu thì cũng không có gì lạ! Chỉ là không được thông qua thôi…"
INN_RICARDO_CONNECT_CONVERSATION03,"Cuộc đời là một chuỗi luyện tập! Vận động rất quan trọng nên hãy chăm chỉ luyện tập!!"
INN_TANYA_GREETING02,"...Hừm."
INN_TANYA_CONVERSATION04,"Ta đã từ chối cương vị canh gác..."
INN_TANYA_CONVERSATION05,"...Vì hiểm nguy luôn rình rập."
INN_TANYA_GIFT02,"...Ta không... cần đâu..."
INN_TANYA_CONNECT_GREETING_MAX,"… Đến rồi hả?"
INN_TANYA_CONNECT_CONVERSATION01,"Xin lỗi… Tôi không có tài nói chuyện."
INN_TANYA_CONNECT_CONVERSATION02,"Có ở chung với tôi thì sẽ không chuyện gì thú vị đâu."
INN_TANYA_CONNECT_CONVERSATION03,"Sao lại ra vẻ quan tâm tới tôi thế…? Không thể hiểu nổi…"
INN_EZEKIEL_GREETING02,"Ta chỉ mệt vì bị thiếu ngủ thôi."
INN_EZEKIEL_CONVERSATION04,"Không...Không biết tên ngốc ở Công quốc Gray hiện đang làm gì."
INN_EZEKIEL_CONVERSATION05,"Tóc của ta làm sao? Trông đẹp đấy chứ? Tóc phải xù lên kiểu này thì mới chất."
INN_EZEKIEL_GIFT02,"Ôi, cảm ơn nhiều!"
INN_EZEKIEL_CONNECT_GREETING_MAX,"À há? Xem ra bạn đã chào hỏi với tên khờ khạo đó trước rồi nhỉ?"
INN_EZEKIEL_CONNECT_CONVERSATION01,"Thật ra tôi không quan trọng việc bố tôi là người thuộc ma tộc. Vì tôi đã có được sức mạnh kinh khủng này."
INN_EZEKIEL_CONNECT_CONVERSATION02,"Tên đó, nếu nói ra thì vấn đề là tinh thần hắn không được ổn định. Chẳng có ai có thể gây nguy hại cho chúng ta cả nhưng hắn tự nhảy vào thua trước."
INN_EZEKIEL_CONNECT_CONVERSATION03,"Thỉnh thoảng có trạng thái không thể ngăn chặn sức mạnh này được. Nhưng có sao đâu, lúc đấy cũng vui không kém!! Kyaha~!"
INN_CASSANDRA_GREETING02,"Ồ, xin chào!"
INN_CASSANDRA_CONVERSATION04,"Nghe nói có mấy người pha rượu với nước... *Thở dài...* Ta lo quá."
INN_CASSANDRA_CONVERSATION05,"Công việc đòi hỏi ta phải thức thâu đêm suốt sáng. Ta mệt quá rồi."
INN_CASSANDRA_GIFT02,"Ồ! Cảm ơn, ta sẽ tận dụng nó."
INN_CASSANDRA_CONNECT_GREETING_MAX,"Ôi, đúng lúc tôi đang nghĩđến bạn.. Ồ hố ~ chúng ta hợp nhau nhỉ?"
INN_CASSANDRA_CONNECT_CONVERSATION01,"Lấy lòng người khác là việc của tôi... Nhưng tôi không muốn lấy lòng của bạn."
INN_CASSANDRA_CONNECT_CONVERSATION02,"Chuyện này chỉ mình bạn biết thôi nhé? Không chỉ có đế quốc, mà cả Orvelia cũng đang diễn ra nhiều thanh toán, đặc biệt là vương thành Orvel... Thế mới nói~"
INN_CASSANDRA_CONNECT_CONVERSATION03,"Có chia sẻ chén rượu với ai thì.. Vẫn có nhiều lúc cảm thấy cô đơn... Nhưng, bạn thì khác."
INN_THEO_GREETING02,"Xin chào!"
INN_THEO_CONVERSATION04,"Không phải ác quỷ nào cũng xấu xa... Giống con mèo đó ấy."
INN_THEO_CONVERSATION05,"Ta dùng thương từ khi còn nhỏ. Giờ thì thạo lắm rồi."
INN_THEO_GIFT02,"Cảm ơn nhé. Ta thấy thật ấm lòng."
INN_THEO_CONNECT_GREETING_MAX,"Bạn vẫn khỏe thường chứ. Lâu quá không gặp."
INN_THEO_CONNECT_CONVERSATION01,"Đây là lần đầu tiên. Khoảnh khắc trái tim tôi đã từng ấm áp đến như thế... Như thể ánh mặt trời ngập tràn trước mắt tôi vậy."
INN_THEO_CONNECT_CONVERSATION02,"Tất cả mọi người đều hỏi vậy. Tại sao phải làm đến mức đó... Tôi đã nói thế này. Tôi chỉ là đang đi tìm cuộc đời của mình."
INN_THEO_CONNECT_CONVERSATION03,"Trải qua nhiều năm tháng, lỡ như... Cô ấy không nhận ra tôi... Thực sự không biết tôi sẽ thế nào nữa."
INN_MEDIANA_GREETING02,"Xin chào. Ta đến để nghỉ ngơi, vậy là tốt rồi."
INN_MEDIANA_CONVERSATION04,"Loại thuốc mới sao? Ha ha, ta đang thử nghiệm đây."
INN_MEDIANA_CONVERSATION05,"Phải ghi chép lại... Ta phải ghi lại mọi ý tưởng trong đầu."
INN_MEDIANA_GIFT02,"Ôi, cảm ơn nhiều. Vậy là ta chế độc dược mới được rồi, ha ha ha..."
INN_MEDIANA_CONNECT_GREETING_MAX,"Bạn vẫn khỏe chứ? Nếu như bạn thấy cơ thể có gì bất thường thì nhớ tìm đến tôi bất cứ lúc nào nhé."
INN_MEDIANA_CONNECT_CONVERSATION01,"Tôi biết. Tôi có hơi bất thường. Nhưng biết làm sao giờ? Tôi phải sống theo bản thân tôi có thôi."
INN_MEDIANA_CONNECT_CONVERSATION02,"Tôi tin đến một ngày nào đó, thuật trị liệu vật lý-hóa học sẽ vượt qua trị liệu ma thuật."
INN_MEDIANA_CONNECT_CONVERSATION03,"Bạn không phải là vật thí nghiệm của tôi. Ý tôi là đối tượng áp dụng thử kết quả ý. À, không phải vật cực độc mà là thuốc chữa trị."
INN_ODDY_GREETING02,"Hửm? Ôi, ngươi ở đây à."
INN_ODDY_CONVERSATION04,"Ngươi không rảnh sao? Ha ha, vậy thì cố dành chút thời gian đi."
INN_ODDY_CONVERSATION05,"Ngươi chưa bao giờ thấy Redpur ư? Cũng đúng thôi. Chúng rất giỏi ẩn núp!"
INN_ODDY_GIFT02,"Một món quà? Ừm, lần sau ta sẽ tặng gì đó cho ngươi."
INN_ODDY_CONNECT_GREETING_MAX,"Nhanh lại đây nào."
INN_ODDY_CONNECT_CONVERSATION01,"Tôi nhớ những người bạn Redfur quá."
INN_ODDY_CONNECT_CONVERSATION02,"Kí ức khi còn là con người đã quá lâu rồi nên tôi không còn nhớ nữa."
INN_ODDY_CONNECT_CONVERSATION03,"Tôi cứ nghĩĐồng hồ bỏ túi là do tôi tạo ra trước, văn minh cổ đại quả thật rất đáng nể hơn tôi nghĩnhiều."
INN_VISKA_GREETING02,"Ôi, mùi gì thơm ngon quá vậy?"
INN_VISKA_CONVERSATION04,"Ta đói quá... Ngươi có thứ gì ngon không? Không à? Thật không vậy?"
INN_VISKA_CONVERSATION05,"Linh hồn ác quỷ là món khoái khẩu, nhưng đồ ăn bình thường cũng khá ngon!"
INN_VISKA_GIFT02,"Hảo hạng! Hảo hạng!"
INN_VISKA_CONNECT_GREETING_MAX,"Chào? Tôi, vẫn còn đói lắm..."
INN_VISKA_CONNECT_CONVERSATION01,"Thân thế của tôi? Ừm... Tôi là một bé ở làng thường dân không tên tuổi bị ma tộc ám. Không có gì hơn hết."
INN_VISKA_CONNECT_CONVERSATION02,"Khi đấu ư? À, ma tộc Viska? Bình thường tôi giữ mình ở cơ thể con người... Nhưng khi vào trận đấu thì khác chứ."
INN_VISKA_CONNECT_CONVERSATION03,"Tôi không có ngại gì ở việc ăn thịt ma tộc cả. Có bị ăn thì vẫn rẻ chán. Nhưng vì giờ cả 2 thân thế đều là một rồi..."
INN_PRISCILLA_GREETING02,"Là ngươi à. Gặp ngươi thật vui."
INN_PRISCILLA_CONVERSATION04,"Hy vọng tiểu thư thích bộ ấm chén ta mới mua."
INN_PRISCILLA_CONVERSATION05,"Ta còn phải ghé qua lò rèn để mài lưỡi rìu nữa."
INN_PRISCILLA_GIFT02,"Cảm ơn nhé. Lần tới có trà tươi thì tuyệt."
INN_PRISCILLA_CONNECT_GREETING_MAX,"Là bạn ư.. Lâu quá không gặp."
INN_PRISCILLA_CONNECT_CONVERSATION01,"Không biết chừng thuở còn ngây dại trẻ con, chỉ có các thuộc hạ của tôi là bị tổn thương..."
INN_PRISCILLA_CONNECT_CONVERSATION02,"Là một đứa trẻ... Đứa trẻ cố quá sức để ra vẻ người lớn.. Vì vậy tôi càng muốn bảo vệ tiểu thư hơn."
INN_PRISCILLA_CONNECT_CONVERSATION03,"Tôi đang thỏa mãn với cuộc sống của mình. Không có chỗ nào để phàn nàn về việc bù đắp cho cuộc sống của bọn nhóc hay lương bổng."
INN_YANNE_GREETING02,"Lâu lắm rồi nhỉ? Dạo này ngươi thế nào?"
INN_YANNE_CONVERSATION04,"Đồ ăn ở đây cũng ngon đấy."
INN_YANNE_CONVERSATION05,"Chà. Hay để lần sau ta bảo Juno chuẩn bị ít đồ ăn trưa nhé?"
INN_YANNE_GIFT02,"Ôi, cảm ơn nhiều! Ta sẽ tận dụng nó."
INN_YANNE_CONNECT_GREETING_MAX,"Chào~ trông bạn vẫn ổn nhỉ? Có ăn uống đầy đủ không đấy?"
INN_YANNE_CONNECT_CONVERSATION01,"Bạn đã từng ăn thịt rồng chưa? Rất là ngon đấy nhé. Lần sau tôi sẽ đem thịt rồng bít tết cho!"
INN_YANNE_CONNECT_CONVERSATION02,"Săn rồng không phải là việc dễ nhé, vì nó ý nghĩa nên tôi thích việc này!"
INN_YANNE_CONNECT_CONVERSATION03,"Tất cả các chiến binh Babarian đều rất khỏe nhưng... Ừ, cơ thể của tôi có chút đặc biệt."
INN_OPHELIA_GREETING02,"Gặp ngươi thật vui!"
INN_OPHELIA_CONVERSATION04,"Một người bạn tốt đã dạy ta cách xáo bài."
INN_OPHELIA_CONVERSATION05,"Ta thích được cười đùa với mọi người mỗi ngày."
INN_OPHELIA_GIFT02,"Đổi lại, ta sẽ xem bói cho ngươi."
INN_OPHELIA_CONNECT_GREETING_MAX,"Bạn muốn xem bói ư? Vậy thì hãy ngồi xuống đây!"
INN_OPHELIA_CONNECT_CONVERSATION01,"Đứa bé này tôi đặc biệt quý. Vì nó rất nóng, nếu không cẩn thận có thể gây bỏng nên tôi không thể cho bạn xem được."
INN_OPHELIA_CONNECT_CONVERSATION02,"Tôi không hối hận về việc không đi đường hành hương. Vì tôi vẫn không mất đi niềm kiêu hành của một nữ phù thủy dù không đi theo con đường hành hương."
INN_OPHELIA_CONNECT_CONVERSATION03,"Á! Xem này, đây là thẻ bài cho thấy việc tôi đang ở gần đối phương định mệnh của tôi đấy... Ơ? Lẽ nào?"
INN_REQUINA_GREETING02,"Gặp ngươi thật vui! Ta mang ít độc dược đến đây! Cứ chọn thoải mái nhé!"
INN_REQUINA_CONVERSATION04,"Độc dược hơi bị đỉnh! Một khi trúng phải là hết đường lui!"
INN_REQUINA_CONVERSATION05,"Đám cỏ dại này không lớn gì cả. Hay là ta bán ít độc dược hiếm nhỉ? Ngươi thấy sao?"
INN_REQUINA_GIFT02,"Ôi, cảm ơn nhiều! Vậy thì ta sẽ để cho ngươi mấy món độc dược đặc chế kiểu Requina! He he."
INN_REQUINA_CONNECT_GREETING_MAX,"Lại đây~ Hihi, hôm nay cũng bán được nhiều rồi~"
INN_REQUINA_CONNECT_CONVERSATION01,"Bác sĩ, sát thủ, dược sĩ, nhà luyện kim... Tất cả đều là khách quý của tôi cả!"
INN_REQUINA_CONNECT_CONVERSATION02,"Bạn hỏi vì sao tôi lại dùng kim độc ư? Nó yên ắng và dễ dùng mà! Tất nhiên, nếu dùng không đúng cách sẽ xảy ra chuyện lớn~"
INN_REQUINA_CONNECT_CONVERSATION03,"Loại độc dược hạ được bọn ma tộc ư? Tôi đang nghiên cứu. Gần đây có vài loại sắp thành công rồi... có đang nghe không đấy?"
INN_ASELICA_GREETING02,"Chiến binh. Vậy ra đây là chỗ nghỉ của ngươi."
INN_ASELICA_CONVERSATION04,"Đám Ác quỷ thật độc ác. Phải diệt trừ chúng bằng bất cứ giá nào."
INN_ASELICA_CONVERSATION05,"Đừng quên rằng mặt trời luôn tỏa sáng sau lưng ngươi."
INN_ASELICA_GIFT02,"Con người có khi thật chu đáo. Dù sao cũng cảm ơn nhé."
INN_ASELICA_CONNECT_GREETING_MAX,"Tôi cảm nhận được nguồn năng lượng từ mặt trời ấm áp. Hôm nay bạn có chuyện gì vui hả?"
INN_ASELICA_CONNECT_CONVERSATION01,"Không ngờ cũng có nhóm người thuộc ma tộc đi cứu thế giới. Có sống lâu mới thấy được chuyện này…"
INN_ASELICA_CONNECT_CONVERSATION02,"Tổ ấm của thiên tộc, đó là nơi mà những người cùng chủng tộc như chúng ta đến một lúc nào đó."
INN_ASELICA_CONNECT_CONVERSATION03,"Là người bảo vệ của bạn, tôi xin dâng lên gươm và giáp này."
INN_CROW_GREETING02,"Ngươi gọi ta làm gì? Cần gì thì cứ nói ra."
INN_CROW_CONVERSATION04,"Từ thời ta còn chỉ huy, hắn đã gây nhiều phiền phức rồi.\nNhưng dù gì thì hắn cũng không làm thế đâu. Vì vậy ta mới nhận lời đề nghị đó."
INN_CROW_CONVERSATION05,"Hiển nhiên là những người khác không chịu nổi cái tính điên của hắn. Vậy nên ta mới xông lên."
INN_CROW_GIFT02,"Đưa kẹo cho ta nào."
INN_CROW_CONNECT_GREETING_MAX,"Công việc… à không, lâu ngày không gặp."
INN_CROW_CONNECT_CONVERSATION01,"Orvel là một nơi khá ổn. Không khí ở đây đã khác với đế quốc rồi."
INN_CROW_CONNECT_CONVERSATION02,"Vì là một hải quân, tôi đã nghĩmình sẽ chỉ suốt đời sống nơi biển cả. Khi nhìn lại mới thấy việc rời ra giữa biển khơi là một lựa chọn sai lầm."
INN_CROW_CONNECT_CONVERSATION03,"Tôi có 2 người quan trọng. Dù bây giờ không thể gặp được…Hơ hơ, cả 2 đều không thích khói thuốc nhỉ."
INN_SCARLET_GREETING02,"Gặp ngươi thật vui."
INN_SCARLET_CONVERSATION04,"Chúng ta không được quên rằng con người là trụ cột của đất nước này."
INN_SCARLET_CONVERSATION05,"Ta rất lo về bệnh tình của cha."
INN_SCARLET_GIFT02,"Cảm ơn nhiều lắm. Ta sẽ tận dụng nó."
INN_SCARLET_CONNECT_GREETING_MAX,"Lại gặp nhau rồi… Ngồi đi. Tôi có chuyện muốn nói."
INN_SCARLET_CONNECT_CONVERSATION01,"Lẽ nào bạn nghĩkhông chỉ có thủ đô mà toàn bộ khu vực vương quốc Orvelia đã bị biến đổi chăng…"
INN_SCARLET_CONNECT_CONVERSATION02,"Nếu nói không mệt thì là nói dối rồi… Nhưng dù phải nói dối, tôi không mệt chút nào."
INN_SCARLET_CONNECT_CONVERSATION03,"Bên cạnh tôi có những con người đáng tin cậy. Nhờ có họ mà tôi còn gắng gượng như này… Hú.. Một người thẳng thắn đến mức cứng nhắc..."
INN_SONIA_GREETING02,"Xin chào? Ta vừa ghé qua."
INN_SONIA_CONVERSATION04,"Nếu muốn đấu võ thì cứ nói với ta. Đương nhiên là sẽ rất đau rồi! Có khi lại bị giật điện chưa biết chừng!"
INN_SONIA_CONVERSATION05,"Ôi? Mirianne cũng ở đây sao?"
INN_SONIA_GIFT02,"Ôi? Cho ta à? Thật không vậy?"
INN_SONIA_CONNECT_GREETING_MAX,"Ơ hay, bạn muốn nói chuyện với tôi? Hay đấy…"
INN_SONIA_CONNECT_CONVERSATION01,"Bạn tò mò về tôi ư? Ừm.. Tôi nhớ đã từng kể cho bạn nghe về Homunculus rồi mà nhỉ…"
INN_SONIA_CONNECT_CONVERSATION02,"Phương thức chiến đấu? À, tôi sử dụng nguồn điện nằm trong cơ thể tôi…"
INN_SONIA_CONNECT_CONVERSATION03,"Người tôi trông cậy? À… ông Ricardo và Mirianne. À, và cả.. bạn?"
INN_ARTEMIA_GREETING02,"Không cần quỳ đâu."
INN_ARTEMIA_CONVERSATION04,"Xem ra ta không phải là người duy nhất được ánh sáng lựa chọn."
INN_ARTEMIA_CONVERSATION05,"Không biết mấy nhóc Hộ vệ hoàng gia thế nào rồi."
INN_ARTEMIA_GIFT02,"Cảm ơn nhé, ngươi hào phóng quá."
INN_ARTEMIA_CONNECT_GREETING_MAX,"Chào, bạn vẫn khỏe chứ."
INN_ARTEMIA_CONNECT_CONVERSATION01,"Bố mẹ ta đã bỏ gánh nặng của vương triều xuống và sống tiếp cuộc đời của riêng hai người."
INN_ARTEMIA_CONNECT_CONVERSATION02,"Một số hiệp sĩcủa Orvelia là quân chủ thì đã có những con người ưu tú mà ai cũng khao khát."
INN_ARTEMIA_CONNECT_CONVERSATION03,"Tôi sẽ không phớt lờ gánh nặng mà một nữ vương sẽ phải mang trên vai. Nên tôi mong bạn sẽ ở bên cạnh tôi."
INN_MIRIANNE_GREETING02,"Ta lại đến rồi! Gặp ngươi thật vui!"
INN_MIRIANNE_CONVERSATION04,"Ta mang theo ít quần áo đẹp đây! Hãy chọn thứ gì đó hợp với ta nhé!"
INN_MIRIANNE_CONVERSATION05,"He he. Ta đến chơi cùng Sonia được chứ?"
INN_MIRIANNE_GIFT02,"Cảm ơn nhé! Lần sau cùng đến thăm ông đi!"
INN_MIRIANNE_CONNECT_GREETING_MAX,"Bạn đến rồi? Hihi, nghỉ tí rồi đi tiếp."
INN_MIRIANNE_CONNECT_CONVERSATION01,"Bầu không khí ồn ào náo nhiệt này, làm tôi nhớ đến cô nhi viện tôi từng sống~"
INN_MIRIANNE_CONNECT_CONVERSATION02,"Bạn không đói bụng à? Có cần tôi làm cho món ăn tạm nào không?"
INN_MIRIANNE_CONNECT_CONVERSATION03,"Bộ đồ này có ngắm mãi vẫn thấy đẹp. Phấp phới~"
INN_SHEA_GREETING02,"Mình lại mang phước lành đến đây!"
INN_SHEA_CONVERSATION04,"Nhìn ngươi rất vui. Ở ngươi toát lên một giai điệu diệu kỳ."
INN_SHEA_CONVERSATION05,"Đây là giai điệu của các tinh linh trong rừng. Thật ấm áp phải không?"
INN_SHEA_GIFT02,"Cảm ơn nhé. Schwanheit sẽ vui lắm đấy."
INN_SHEA_CONNECT_GREETING_MAX,"Bạn luôn đem lại sự mềm mại của giai điệu nhỉ."
INN_SHEA_CONNECT_CONVERSATION01,"Mọi người có thể không biết nhưng Shuwanheit là một người khá là nhiều chuyện."
INN_SHEA_CONNECT_CONVERSATION02,"Shuwanheit tùy theo tâm trạng mà có nhiều lúc tự đổi âm pháp theo ý mình."
INN_SHEA_CONNECT_CONVERSATION03,"Hi vọng sẽ có một ngày tôi diễn ca khúc của bạn."
INN_SHAMILLA_GREETING02,"Ồ, xin chào. Ngươi lại ghé thăm đó sao?"
INN_SHAMILLA_CONVERSATION04,"Tại sao ta che giấu thân phận Ác quỷ của mình ư? Haha, tốt hơn hết là không nên hỏi một câu thừa thãi như vậy."
INN_SHAMILLA_CONVERSATION05,"Tình huống có dễ đoán đến mấy thì cũng phải có chút kịch tính chứ. Hahaha..."
INN_SHAMILLA_GIFT02,"Ta muốn món quà khác cơ... Haha, nhưng thế này là tốt rồi."
INN_SHAMILLA_CONNECT_GREETING_MAX,"Haha, hôm nay cũng có chuyện hay ho chứ?"
INN_SHAMILLA_CONNECT_CONVERSATION01,"Mục đích của ta... Haha. Cứ cho là để thưởng thức hương vị mới mẻ mà ta chưa từng nếm trải đi."
INN_SHAMILLA_CONNECT_CONVERSATION02,"Ngươi vui tính đấy. Thế nên ta mới muốn nhìn ngươi gần thêm chút nữa. Chà chà!"
INN_SHAMILLA_CONNECT_CONVERSATION03,"À, tốt lắm. Bộ dạng ngươi lúc lâm nguy, cố gắng chống lại định mệnh...!"
INN_KARA_GREETING02,"Xin chào. Lại một vị Chủ nhân nữa."
INN_KARA_CONVERSATION04,"Ta là một vũ khí. Ta không có cảm xúc. Thế nhưng..."
INN_KARA_CONVERSATION05,"Sống là thế nào nhỉ..."
INN_KARA_GIFT02,"Cảm ơn nhé. Ta sẽ dùng thứ này để hỗ trợ nghiên cứu của chủ nhân."
INN_KARA_CONNECT_GREETING_MAX,"Xin chào. Đêm qua ngủ ngon chứ?"
INN_KARA_CONNECT_CONVERSATION01,"Ta không hiểu lắm về cảm xúc... Không rõ cảm giác này là gì nhỉ?"
INN_KARA_CONNECT_CONVERSATION02,"Một cảm giác thật quen thuộc. Thân thương... Là vậy sao?"
INN_KARA_CONNECT_CONVERSATION03,"Yêu thương là sao nhỉ? Ta muốn biết quá."
INN_CHASE_GREETING02,"Hmm..."
INN_CHASE_CONVERSATION04,"Tên ta... Cái tên mà họ gọi ta... Chính là lý do ta chiến đấu vì họ."
INN_CHASE_CONVERSATION05,"Tên ta là Chase... Chase... Giờ ta là Chase rồi..."
INN_CHASE_GIFT02,"Cho ta... sao...? Thật không...?"
INN_CHASE_CONNECT_GREETING_MAX,"Ta không thấy cô ấy. Nếu không sớm tìm được cô ấy thì Demia sẽ nổi điên lên mất."
INN_CHASE_CONNECT_CONVERSATION01,"Nó cuộn trào trong cơ thể ta. Sức mạnh của chúng... Có lẽ chúng đang cố khống chế mà không giết ta."
INN_CHASE_CONNECT_CONVERSATION02,"Cô ấy thu nhận ta với tấm lòng nhân từ, không màng tới chuyện ta từng cố sát hại cô ấy... Cô ấy đặt tên cho ta... và bảo vệ ta..."
INN_CHASE_CONNECT_CONVERSATION03,"Demia thật đáng sợ... Clause tốt bụng, nhưng đôi khi cũng hơi dữ dằn. Dù vậy, cô ấy luôn đối xử tốt với ta."
INN_ZAFIR_CONNECT_GREETING_MAX,"Hoan nghênh, chiến hữu sa mạc của ta."
INN_ZAFIR_CONNECT_CONVERSATION01,"Ta thích mèo... Chẳng có loài vật nào duyên dáng hơn thế."
INN_ZAFIR_CONNECT_CONVERSATION02,"Ngay cả trận bão cát dữ dội nhất nơi sa mạc cũng không làm Chiến binh sa mạc chùn bước."
INN_ZAFIR_CONNECT_CONVERSATION03,"Dù mang huyết thống hoàng tộc nhưng ta còn phải nỗ lực rất nhiều để trở thành người kế vị xứng đáng."
INN_ZAFIR_GREETING02,"Dạo này ngươi khỏe chứ?"
INN_ZAFIR_CONVERSATION04,"Lời sấm truyền nói rằng Thần vương sắp hồi sinh."
INN_ZAFIR_CONVERSATION05,"...Khi nào rảnh nhớ ghé Aegina. Ta sẽ dẫn ngươi thăm thú mọi nơi."
INN_ZAFIR_GIFT02,"Các Chiến binh sa mạc cũng sẽ hoan nghênh ngươi lắm đấy."
INN_LILIA_CONNECT_GREETING_MAX,"Rất vui được gặp lại!"
INN_LILIA_CONNECT_CONVERSATION01,"Neraxis? Nhắc tên sở khanh ấy làm gì. Hắn đeo bám chị ta mãi mà chẳng biết mệt!"
INN_LILIA_CONNECT_CONVERSATION02,"Cain...? Ờ... Cứ tưởng hắn đi đời nhà ma rồi chứ. Ai mà ngờ hắn lại định rù quyến chị ta lần nữa..."
INN_LILIA_CONNECT_CONVERSATION03,"Ta quý chị ta nhất... nhưng cũng rất mến ngươi."
INN_LILIA_GREETING02,"Chào, trông ngươi tuyệt đấy!"
INN_LILIA_CONVERSATION04,"Sứ mệnh của chị ấy cũng là của ta. Ta sẽ luôn ở bên chị ấy."
INN_LILIA_CONVERSATION05,"Bí ẩn của dòng nước vô tận ư? Ừm...Nghe nói đó là cội nguồn sức mạnh của Rồng xanh đầu tiên."
INN_LILIA_GIFT02,"Cảm ơn ngươi nhiều lắm. Ta sẽ dùng thứ này cho Thần điện dòng chảy."
INN_LAUDIA_CONNECT_GREETING_MAX,"Hân hạnh được gặp mặt. Ngươi đến gặp ta đấy sao?"
INN_LAUDIA_CONNECT_CONVERSATION01,"Ngươi đã gặp Lilia với chị cô ấy là Laias chưa? Họ rất tốt bụng. Thể nào ngươi cũng mến họ cho xem."
INN_LAUDIA_CONNECT_CONVERSATION02,"Ta cảm nhận được sự rung động mạnh mẽ của Dòng chảy và định mệnh mà chỉ những chiến binh và anh hùng đích thực mới có được."
INN_LAUDIA_CONNECT_CONVERSATION03,"Ta vừa sáng tác điệu nhảy mới đấy, ngươi có muốn xem không? Chúng ta có thể cùng nhảy nữa đấy."
INN_LAUDIA_GREETING02,"Chào! Vì hai ta đã khá thân thiết rồi, ta gọi tên ngươi được chứ?"
INN_LAUDIA_CONVERSATION04,"Ta thích nơi này. Thật yên tĩnh và thanh bình."
INN_LAUDIA_CONVERSATION05,"Làm tộc phó không dễ gì đâu nhé. Ta phải chăm lo cho mọi người trong tộc."
INN_LAUDIA_GIFT02,"Cảm ơn. Ta sẽ mua ít đồ ăn vặt cho lũ nhóc..."
INN_ERZE_CONNECT_GREETING_MAX,"Ta muốn ngươi nhớ đến ta bằng thứ này. Đó là dấu răng của kẻ đã cắn ta..."
INN_ERZE_CONNECT_CONVERSATION01,"Hừm, ả đàn bà đó vẫn theo đuôi ta...Ả đàn bà đó... Cô ấy... Chị gái ta... Ta nhớ chị ấy... Nhưng ta cũng muốn giết ả... he he!"
INN_ERZE_CONNECT_CONVERSATION02,"Kẻ xuất hiện lần trước. Hắn đem cho người khác máu của mình. Máu sẽ vô dụng nếu như không có ý chí trong đó. Điều đó có nghĩa rằng hắn tự nguyện đem cho máu của mình... Ta thắc mắc không biết hắn nhận lại được gì? Ta đáng ra nên hỏi điều này trước khi giết hắn."
INN_ERZE_CONNECT_CONVERSATION03,"Không, không đời nào ta quay trở lại là ta của ngày xưa. He he, cái gì, chẳng lẽ ngươi tưởng ta sẽ từ bỏ sự khoái lạc này để trở lại những ngày u uất như xưa ư!? Không, không bao giờ! Ta sẽ không quay đầu lại... Nhưng... nếu thực sự ta có quay đầu lại... thì cũng chỉ có một lý do mà thôi... Đúng thế... Nếu ta trở lại... Thì đó là vì chị ta."
INN_ERZE_GREETING02,"Ta đã từng gặp ngươi rồi... A ha ha. Trùng hợp thế."
INN_ERZE_CONVERSATION04,"Ma cà rồng không giống ác quỷ chút nào. Ta đồng ý rằng ác quỷ bậc cao có thể chấp nhận được, nhưng lũ còn lại đúng là đồ bỏ đi."
INN_ERZE_CONVERSATION05,"Hương vị của dòng máu tha hóa... Nó khiến ta ngây ngất. Đúng, thực sự ngây ngất!"
INN_ERZE_GIFT02,"Ngươi có khẩu vị rất tốt. Và mỗi lần gặp, trông ngươi càng dễ thương hơn đấy!"
