KEY,German
ITEM_STORY_20001,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach Gerechtigkeit streben."
ITEM_STORY_20002,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach starker Macht streben."
ITEM_STORY_20003,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach einem weisen Urteil streben."
ITEM_STORY_20004,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach strategischem Handeln streben."
ITEM_STORY_20005,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach der Tugend des geduldigen Ausharrens streben."
ITEM_STORY_20006,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach Harmonie in der Welt streben."
ITEM_STORY_20007,"Ein Machtfragment, das von Seelen erschaffen wurde, die nach einem glücklichen und gesegneten Leben streben."
ITEM_STORY_20101,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach Gerechtigkeit streben."
ITEM_STORY_20102,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach starker Macht streben."
ITEM_STORY_20103,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach einem weisen Urteil streben."
ITEM_STORY_20104,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach strategischem Handeln streben."
ITEM_STORY_20105,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach der Tugend des geduldigen Ausharrens streben."
ITEM_STORY_20106,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach Harmonie in der Welt streben."
ITEM_STORY_20107,"Eine Essenz der Macht, die von Seelen erschaffen wurde, die nach einem glücklichen und gesegneten Leben streben."
ITEM_STORY_30001,Ein Skill-Buch mit Wissen für Ritterlehrlinge.
ITEM_STORY_30002,Ein Skill-Buch mit Wissen für Nachwuchsritter.
ITEM_STORY_30003,Ein Skill-Buch mit Wissen für gewöhnliche Ritter.
ITEM_STORY_30004,Ein Skill-Buch mit Wissen für erfahrene Ritter.
ITEM_STORY_30005,"Ein Skill-Buch, das von einem erfahrenen Ritterchampion verfasst wurde."
ITEM_STORY_30006,Ein Skill-Buch mit Wissen für Kriegerlehrlinge.
ITEM_STORY_30007,Ein Skill-Buch mit Wissen für Nachwuchskrieger.
ITEM_STORY_30008,Ein Skill-Buch mit Wissen für gewöhnliche Krieger.
ITEM_STORY_30009,Ein Skill-Buch mit Wissen für erfahrene Krieger.
ITEM_STORY_30010,"Ein Skill-Buch, das von einem erfahrenen Kriegerchampion verfasst wurde."
ITEM_STORY_30011,Ein Skill-Buch mit Wissen für Assassinenlehrlinge.
ITEM_STORY_30012,Ein Skill-Buch mit Wissen für Nachwuchsassassinen.
ITEM_STORY_30013,Ein Skill-Buch mit Wissen für gewöhnliche Assassinen.
ITEM_STORY_30014,Ein Skill-Buch mit Wissen für erfahrene Assassinen.
ITEM_STORY_30015,"Ein Skill-Buch, das von einem erfahrenen Meisterassassinen verfasst wurde."
ITEM_STORY_30016,Ein Skill-Buch mit Wissen für Bogenschützenlehrlinge.
ITEM_STORY_30017,Ein Skill-Buch mit Wissen für Nachwuchsbogenschützen.
ITEM_STORY_30018,Ein Skill-Buch mit Wissen für gewöhnliche Bogenschützen.
ITEM_STORY_30019,Ein Skill-Buch mit Wissen für erfahrene Bogenschützen.
ITEM_STORY_30020,"Ein Skill-Buch, das von einem erfahrenen Meisterbogenschützen verfasst wurde."
ITEM_STORY_30021,Ein Skill-Buch mit Wissen für Mechanikerlehrlinge.
ITEM_STORY_30022,Ein Skill-Buch mit Wissen für Nachwuchsmechaniker.
ITEM_STORY_30023,Ein Skill-Buch mit Wissen für gewöhnliche Mechaniker.
ITEM_STORY_30024,Ein Skill-Buch mit Wissen für erfahrene Mechaniker.
ITEM_STORY_30025,"Ein Skill-Buch, das von einem erfahrenen Meistermechaniker verfasst wurde."
ITEM_STORY_30026,Ein Skill-Buch mit Wissen für Zaubererlehrlinge.
ITEM_STORY_30027,Ein Skill-Buch mit Wissen für Nachwuchszauberer.
ITEM_STORY_30028,Ein Skill-Buch mit Wissen für gewöhnliche Zauberer.
ITEM_STORY_30029,Ein Skill-Buch mit Wissen für erfahrene Zauberer.
ITEM_STORY_30030,"Ein Skill-Buch, das von einem erfahrenen Meisterzauberer verfasst wurde."
ITEM_STORY_30031,Ein Skill-Buch mit Wissen für Priesterlehrlinge.
ITEM_STORY_30032,Ein Skill-Buch mit Wissen für Nachwuchspriester.
ITEM_STORY_30033,Ein Skill-Buch mit Wissen für gewöhnliche Priester.
ITEM_STORY_30034,Ein Skill-Buch mit Wissen für erfahrene Priester.
ITEM_STORY_30035,"Ein Skill-Buch, das von einem erfahrenen Hohepriester verfasst wurde."
ITEM_STORY_40001,Mays leere Spezialflasche (Klein). Aufgrund ihrer Bauweise kann sie Erfahrung und Wissen beinhalten.
ITEM_STORY_40002,Mays leere Spezialflasche (Mittel). Aufgrund ihrer Bauweise kann sie Erfahrung und Wissen beinhalten.
ITEM_STORY_40003,Mays leere Spezialflasche (Groß). Aufgrund ihrer Bauweise kann sie Erfahrung und Wissen beinhalten.
ITEM_STORY_40004,Mays leere Spezialflasche (Extra groß). Aufgrund ihrer Bauweise kann sie Erfahrung und Wissen beinhalten.
ITEM_STORY_40005,"Eine kleine Flasche, gefüllt mit Erfahrung und Wissen."
ITEM_STORY_40006,"Eine mittlere Flasche, gefüllt mit Erfahrung und Wissen."
ITEM_STORY_40007,"Eine große Flasche, gefüllt mit Erfahrung und Wissen."
ITEM_STORY_40008,"Eine extragroße Flasche, gefüllt mit Erfahrung und Wissen."
ITEM_STORY_40009,Mays leere Spezialflasche (Deluxe). Aufgrund ihrer Bauweise kann sie Erfahrung und Wissen beinhalten.
ITEM_STORY_40010,"Eine Deluxe-Flasche, gefüllt mit Erfahrung und Wissen."
ITEM_STORY_40111,"Eine geheimnisvolle kleine Flasche mit dunkler Aura. Sie füllt sich mit einer blutartigen Flüssigkeit, wenn ihr Benutzer TP verliert. Es heißt, die rote Flüssigkeit könne in jedwedes Mineral verwandelt werden."
ITEM_STORY_40112,"Eine kleine Flasche aus einer anderen Dimension, die nach der Auffüllung der nötigen TP von ihrem Fluch befreit wurde. Sie ist mit einer unheimlichen Flüssigkeit aus einer anderen Dimension gefüllt."
ITEM_STORY_40113,"Eine geheimnisvolle mittelgroße Flasche mit dunkler Aura. Sie füllt sich mit einer blutartigen Flüssigkeit, wenn ihr Benutzer TP verliert. Es heißt, die rote Flüssigkeit könne in jedwedes Mineral verwandelt werden."
ITEM_STORY_40114,"Eine mittelgroße Flasche aus einer anderen Dimension, die nach der Auffüllung der nötigen TP von ihrem Fluch befreit wurde. Sie ist mit einer unheimlichen Flüssigkeit aus einer anderen Dimension gefüllt."
ITEM_STORY_40115,"Eine geheimnisvolle große Flasche mit dunkler Aura. Sie füllt sich mit einer blutartigen Flüssigkeit, wenn ihr Benutzer TP verliert. Es heißt, die rote Flüssigkeit könne in jedwedes Mineral verwandelt werden."
ITEM_STORY_40116,"Eine große Flasche aus einer anderen Dimension, die nach der Auffüllung der nötigen TP von ihrem Fluch befreit wurde. Sie ist mit einer unheimlichen Flüssigkeit aus einer anderen Dimension gefüllt."
ITEM_STORY_41001,"Ein herzhafter Imbiss aus nahrhaften, gerösteten Nüssen. In Orvel sehr verbreitet."
ITEM_STORY_41002,Ein Seewolffilet aus einem großen Silber-Seewolf aus dem Fluss. Schmeckt wie Lachs.
ITEM_STORY_41003,"Ein spezieller Fleischeintopf mit Gemüse. Er ist herzhaft, aber nicht zu fetthaltig."
ITEM_STORY_41004,Junos spezielles Heißquellen-Ei. Schmeckt noch besser mit ein wenig Salz.
ITEM_STORY_41005,Junos spezielles Heißquellen-Ei. Silbereier sind nicht sehr häufig. Sie sind eine Delikatesse.
ITEM_STORY_41006,"Junos spezielles Heißquellen-Ei. Ein sehr seltenes Gericht, da auch goldene Eier äußerst rar sind."
ITEM_STORY_41010,"Ein Gericht, das einer Speise aus einem fernen, exotischen Land nachempfunden ist. Es wurde für die Segnung von Langzeitbeziehungen kreiert."
ITEM_STORY_120001,"Ein geheimnisvoller Trank, der Ausdauer wiederauffüllt. Das Rezept ist Betriebsgeheimnis."
ITEM_STORY_120004,"Ein geheimnisvoller Trank, der Ausdauer wiederauffüllt. Das Rezept ist Betriebsgeheimnis."
ITEM_STORY_43055,"Ein Puder, das aus zerstampften, magischen Objekten erschaffen wurde."
ITEM_STORY_43056,Ein geheimnisvolles Bruchstück mit einer antiken Macht.
ITEM_STORY_43073,Ein Meteorenfragment mit schwachem Schimmer.
ITEM_STORY_43074,Ein Meteorenfragment mit hellem Schimmer.
ITEM_STORY_43075,Ein Meteorenfragment mit magischem Schimmer.
ITEM_STORY_43076,"Ein Meteorenfragment, das alle 100 Jahre vorbeifliegt."
ITEM_STORY_45020,"Ein starkes Machtfragment, das offenbar die Macht der Göttin beinhaltet."
ITEM_STORY_45038,"Ein Machtfragment, das offenbar die Macht der Göttin beinhaltet."
ITEM_STORY_45072,"Ein mysteriöses Fragment, das mit der Macht der Göttin ausgestattet ist, um die Mythen der alten Wächter zu ehren."
ITEM_STORY_45039,"Ein mysteriöses Fragment mit den Erinnerungen antiker Wächter, denen die Kraft der Göttin zuteil wurde."
ITEM_STORY_45040,Ein mysteriöses Fragment mit der Kraft eines antiken Dämons.
ITEM_STORY_46003,Enthält die konzentrierte Macht eines Magischen Kristalls.
ITEM_STORY_46004,Enthält die konzentrierte Macht eines Magischen Kristalls.
ITEM_STORY_46005,Enthält die konzentrierte Macht eines Magischen Kristalls.
ITEM_STORY_46006,Enthält die konzentrierte Macht eines Magischen Kristalls.
ITEM_STORY_46007,Enthält die konzentrierte Macht eines Magischen Kristalls.
ITEM_STORY_46013,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_46014,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_46015,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_46016,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_46017,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_46023,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_46024,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_46025,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_46026,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_46027,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_46033,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_46034,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_46035,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_46036,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_46037,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_46043,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_46044,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_46045,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_46046,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_46047,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_46107,"Die Klaue eines Mantikors, der Chaosbestie. Die chaotische Macht dieser chimärenartigen Bestie kennt keine Grenzen."
ITEM_STORY_45021,"Eine verzauberte Schriftrolle, die die Macht der Flammen enthält."
ITEM_STORY_45022,"Eine verzauberte Schriftrolle, die die Macht des Eises enthält."
ITEM_STORY_45023,"Eine verzauberte Schriftrolle, die die Macht des Giftes enthält."
ITEM_STORY_45024,"Eine verzauberte Schriftrolle, die die Macht der Dunkelheit enthält."
ITEM_STORY_45025,"Eine verzauberte Schriftrolle, die die Macht der Flammen enthält."
ITEM_STORY_45026,"Eine verzauberte Schriftrolle, die die Macht des Eises enthält."
ITEM_STORY_45027,"Eine verzauberte Schriftrolle, die die Macht des Giftes enthält."
ITEM_STORY_45028,"Eine verzauberte Schriftrolle, die die Macht der Dunkelheit enthält."
ITEM_STORY_45029,"Eine verzauberte Schriftrolle, die die Macht der Flammen enthält."
ITEM_STORY_45030,"Eine verzauberte Schriftrolle, die die Macht des Eises enthält."
ITEM_STORY_45031,"Eine verzauberte Schriftrolle, die die Macht des Giftes enthält."
ITEM_STORY_45032,"Eine verzauberte Schriftrolle, die die Macht der Dunkelheit enthält."
ITEM_STORY_45033,"Eine verzauberte Schriftrolle, die die Macht der Flammen enthält."
ITEM_STORY_45034,"Eine verzauberte Schriftrolle, die die Macht des Eises enthält."
ITEM_STORY_45035,"Eine verzauberte Schriftrolle, die die Macht des Giftes enthält."
ITEM_STORY_45036,"Eine verzauberte Schriftrolle, die die Macht der Dunkelheit enthält."
ITEM_STORY_43057,"Die Schuppe Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_43058,"Die Schuppe Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_43059,"Die Schuppe Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_43060,"Die Schuppe Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_43061,"Die Klaue Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_43062,"Die Klaue Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_43063,"Die Klaue Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_43064,"Die Klaue Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_43065,"Das Auge Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_43066,"Das Auge Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_43067,"Das Auge Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_43068,"Das Auge Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_43069,"Das Herz Temeraires, des antiken Roten Drachens des Feuers. Enthält die mächtige Energie der Drachenvenen von Dragia, dem Berg der roten Lava."
ITEM_STORY_43070,"Das Herz Armartas, des antiken Schwarzen Drachens des Steines. Enthält die mächtige Energie der Drachenvenen von Ashen Nox, der Schwarzen Sonne."
ITEM_STORY_43071,"Das Herz Scalaxias, des antiken Blauen Drachens des Eises. Enthält die mächtige Energie der Drachenvenen von Turandana, dem Land des Eises."
ITEM_STORY_43072,"Das Herz Zyrrkinoths, des antiken Grünen Drachens des Giftes. Enthält die mächtige Energie der Drachenvenen von Grimvine, dem Sumpf des Todes."
ITEM_STORY_43001,"Ein köstlicher Pilz, den man in den Königsebenen häufig finden kann."
ITEM_STORY_43002,"Eine Pflanze, die überall gut wächst. Je mehr Blätter sie trägt, desto mehr Glück bringt sie."
ITEM_STORY_43003,Ein für die Schmiede sehr nützliches Erz.
ITEM_STORY_43004,Eine geschmackvolle Frucht mit orangem Farbton.
ITEM_STORY_43005,"Eine Frucht, die bei Berührung einen klappernden Ton von sich gibt."
ITEM_STORY_43006,"Eine Art Erdbeere, die bei Hasen sehr beliebt ist."
ITEM_STORY_43007,"Ein geheimnisvoller Stein, der von elementaren Auren natürlich gebildet wird."
ITEM_STORY_43008,"Ein fluoreszentes Moos, das in dunklen Höhlen wächst."
ITEM_STORY_43009,"Köstlicher Seewolf, der oft zum Kochen verwendet wird."
ITEM_STORY_43010,"Ein Pilz mit hellem, wallendem Äußeren."
ITEM_STORY_43011,"Ein rituelles Totem, das nach dem Bild Orpahs, des Elementars, erschaffen wurde."
ITEM_STORY_43012,"Das Fleisch der Einhornziegen, die in den Bergen von vielen Menschen gezüchtet werden."
ITEM_STORY_43013,Eine Art Heilkraut.
ITEM_STORY_43014,"Die Milch der Einhornziegen, die in den Bergen von vielen Menschen gezüchtet werden."
ITEM_STORY_43015,"Mineralreiches Felsensalz, das von Darko dem Alchemisten hergestellt wurde."
ITEM_STORY_43016,"Gras, das auf dem Rücken einer Flachlandschildkröte wächst."
ITEM_STORY_43017,"Das Fossil einer unbekannten, antiken Kreatur."
ITEM_STORY_43018,"Ein Pilz, der eine dichte Wolke Sporen ausstößt."
ITEM_STORY_43019,"Eine Art Seelenstein, erschaffen aus den Gräbern jener, die zu Unrecht sterben mussten."
ITEM_STORY_43020,"Ein einzigartiges Kraut, das bündelförmig wächst."
ITEM_STORY_43021,"Kupfererz, das von vielen Alchemisten verwendet wird."
ITEM_STORY_43022,"Ein multifunktionelles Mineral, das für Waffen und Werkzeuge sowie für den Bau verwendet wird."
ITEM_STORY_43023,Ein dezent schimmerndes Edelmetall.
ITEM_STORY_43024,"Schwarzeisen, das noch robuster als normales Eisen ist."
ITEM_STORY_43025,Dünn geschnittene Tierhaut.
ITEM_STORY_43026,"Tierhaut, die in normaler Stärke geschnitten ist."
ITEM_STORY_43027,"Dicke Tierhaut, die etwa für Lederrüstungen verwendet wird."
ITEM_STORY_43028,Feines Leder für teure Kleidung.
ITEM_STORY_43029,Eine Rolle dünnen und warmen Leinens.
ITEM_STORY_43030,Eine Rolle dicker Baumwolle.
ITEM_STORY_43031,Eine Rolle feiner Importseide.
ITEM_STORY_43032,"Eine Rolle mit Runen verzauberten, magischen Stoffes."
ITEM_STORY_43033,Weißglühendes Fell. Seine Herkunft ist nicht bekannt.
ITEM_STORY_43034,Die Schwungfeder eines schönen Vogels.
ITEM_STORY_43035,"Ein Stück Pilz, das nicht mehr genießbar ist. Es ist giftig."
ITEM_STORY_43036,Dicker Saft von einem Pilz.
ITEM_STORY_43037,Das Fleisch einer alten Schildkröte. Es hat eine einzigartige Textur.
ITEM_STORY_43038,Der harte Panzer einer Schildkröte. Er wird auch oft zur Zierde verwendet.
ITEM_STORY_43039,"Das Fleisch eines Wolfes, der in den Ebenen jagte."
ITEM_STORY_43040,Derbe und robuste Wolfshaut.
ITEM_STORY_43041,Ein Bruchstück der harten Rinde eines Eisenbaums.
ITEM_STORY_43042,Gehärtetes Harz eines Eisenbaums.
ITEM_STORY_43043,"Das Fleisch eines gehörnten Bären, der sich von Früchten, Fleisch und Honig ernährte."
ITEM_STORY_43044,Das Horn eines gehörnten Bären. Es wird auch oft als Heilmittel verwendet.
ITEM_STORY_43045,Dünne und durchsichtige Flügel eines Insekts.
ITEM_STORY_43046,Süßer und schmackhafter Honig. Exzellent als Nahrungs- und Heilmittel.
ITEM_STORY_43047,Das Sekret der Würmer im Untergrund. Die Würmer selbst sind für den Menschen gefährlich.
ITEM_STORY_43048,Die Zähne eines Wurms. Sie können damit sogar harte Felsen zerkauen.
ITEM_STORY_43049,Der robuste und massive Strunk einer fleischfressenden Pflanze.
ITEM_STORY_43050,Die farbenprächtige Blüte einer fleischfressenden Pflanze.
ITEM_STORY_43051,Eine Delikatesse für erfahrene Söldner.
ITEM_STORY_43052,"Ein zähes, klebriges Material, perfekt für Fallen geeignet."
ITEM_STORY_43053,Das verzauberte Fragment eines Golems.
ITEM_STORY_43054,"Das mittlere Bruchstück eines Golems, in dem seine Macht ruht."
ITEM_STORY_45004,Eine Schriftrolle zur Erstellung antiker Runen. Eine Spezialität des Turms der Weisen.
ITEM_STORY_45005,"Ein Stück Runenstein, zur Erstellung von Runen."
ITEM_STORY_45006,"Ein Codex, der zum Lesen antiker Runen benötigt wird. Er ist voll von Wissen über antike Runen."
ITEM_STORY_45008,"Eine Blaupause, die eine Anleitung zur Erstellung antiker Runen enthält."
ITEM_STORY_100001,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100002,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100003,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100004,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100005,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100006,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100007,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100008,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100009,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100010,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100021,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100022,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100023,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100024,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100025,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100026,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100027,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100028,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100029,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100030,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100041,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100042,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100043,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100044,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100045,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100051,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100052,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100053,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100054,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100055,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100056,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100057,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100058,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100059,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100060,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100061,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100062,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100063,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100064,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100065,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100066,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100067,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100068,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100069,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100070,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100071,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100072,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100073,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100074,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100075,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100076,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100077,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100078,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100079,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100080,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100081,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100082,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100083,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100084,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100085,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100086,Diese Rune symbolisiert den Stern der Wächter.
ITEM_STORY_100087,Diese Rune symbolisiert den Stern der Wächter.
ITEM_STORY_100088,Diese Rune symbolisiert den Stern der Wächter.
ITEM_STORY_100089,Diese Rune symbolisiert den Stern der Wächter.
ITEM_STORY_100090,Diese Rune symbolisiert den Stern der Wächter.
